gene,cluster,Name,SwissProt_gene,Product,SwissProt_product,COG_ID,COG_FID,KEGG_ID,KEGG_PID,KEGG_Pathway,GO_ID,GO_Name,GO_Category,EC_number,Pfam_ID
MGYG000002438_00342,0,susC_3,-,TonB-dependent receptor SusC,-,"COG4771,COG1629,COG4206",PPH,-,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000002438_00363,5,MGYG000002438_00363,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF14092
MGYG000002438_00367,1,dcp_1,-,Dipeptidyl carboxypeptidase,-,COG0339,O,"ko:K01284,ko:K01414",-,-,"GO:0004222,GO:0006508",metalloendopeptidase activity;proteolysis,"GO_MF,GO_BP",3.4.15.5,PF01432
MGYG000002438_00413,0,pccB_1,pccB,Propionyl-CoA carboxylase beta chain,Propionyl-CoA carboxylase beta chain,COG4799,I,-,-,-,GO:0016874,ligase activity,GO_MF,6.4.1.3,PF01039
MGYG000002438_00414,0,MGYG000002438_00414,-,hypothetical protein,-,"COG5337,COG6083,COG3630,COG4447",MUCC,-,-,-,"GO:0015081,GO:0036376,GO:0016020",sodium ion transmembrane transporter activity;sodium ion export across plasma membrane;membrane,"GO_MF,GO_BP,GO_CC",-,"PF04277,PF00932"
MGYG000002438_00415,0,MGYG000002438_00415,-,hypothetical protein,-,"COG4770,COG0511",II,-,-,-,-,-,-,-,PF00364
MGYG000002438_00416,0,gcdB_1,mmdB,Glutaconyl-CoA decarboxylase subunit beta,Methylmalonyl-CoA decarboxylase subunit beta,COG1883,C,ko:K01572,-,-,"GO:0016829,GO:0006814",lyase activity;sodium ion transport,"GO_MF,GO_BP",4.1.1.70,PF03977
MGYG000002438_00500,0,susC_4,-,TonB-dependent receptor SusC,-,"COG4206,COG1629,COG4771",HPP,-,-,-,GO:0005515,protein binding,GO_MF,-,"PF07715,PF14322,PF00593,PF07980,PF13715"
MGYG000002438_00501,0,MGYG000002438_00501,-,hypothetical protein,-,-,-,-,-,-,GO:0005515,protein binding,GO_MF,-,"PF07715,PF14322,PF00593,PF07980,PF13715"
MGYG000002438_00512,1,pccB_2,pccB,Propionyl-CoA carboxylase beta chain,Propionyl-CoA carboxylase beta chain,COG4799,I,ko:K01966,"map00280,map00630,map00640,map01100,map01110,map01120,map01200","Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism",GO:0016874,ligase activity,GO_MF,6.4.1.3,PF01039
MGYG000002438_00646,0,MGYG000002438_00646,-,hypothetical protein,-,-,-,-,-,-,GO:0016787,hydrolase activity,GO_MF,-,PF06439
MGYG000002438_00729,1,gdhB,gdhB,NAD-specific glutamate dehydrogenase,NAD-specific glutamate dehydrogenase,COG0334,E,ko:K00262,"map00220,map00250,map00910,map01100,map01120","Arginine biosynthesis;Alanine, aspartate and glutamate metabolism;Nitrogen metabolism;Metabolic pathways;Microbial metabolism in diverse environments","GO:0016491,GO:0006520,GO:0016639","oxidoreductase activity;amino acid metabolic process;oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor","GO_MF,GO_BP,GO_MF",1.4.1.2,"PF00208,PF02812"
MGYG000002438_00745,6,groL,groEL,60 kDa chaperonin,Chaperonin GroEL,COG0459,O,ko:K04077,"map03018,map04212,map04940,map05134,map05152,map05417",RNA degradation;Longevity regulating pathway - worm;Type I diabetes mellitus;Legionellosis;Tuberculosis;Lipid and atherosclerosis,"GO:0140662,GO:0042026,GO:0005524,GO:0006457",ATP-dependent protein folding chaperone;protein refolding;ATP binding;protein folding,"GO_MF,GO_BP,GO_MF,GO_BP",-,PF00118
MGYG000002438_00770,4,fusA_1,-,Elongation factor G,-,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",-,"PF03144,PF03764,PF14492,PF00679,PF00009"
MGYG000002438_00787,1,MGYG000002438_00787,-,hypothetical protein,-,"COG1629,COG2373",PR,-,-,-,GO:0004866,endopeptidase inhibitor activity,GO_MF,-,"PF01835,PF17973,PF00207"
MGYG000002438_00798,6,MGYG000002438_00798,-,hypothetical protein,-,"COG4219,COG0810",TM,ko:K03832,-,-,"GO:0031992,GO:0015891,GO:0030288,GO:0055085",energy transducer activity;siderophore transport;outer membrane-bounded periplasmic space;transmembrane transport,"GO_MF,GO_BP,GO_CC,GO_BP",-,PF03544
MGYG000002438_00802,0,MGYG000002438_00802,-,hypothetical protein,-,COG0811,U,ko:K03561,-,-,-,-,-,-,PF01618
MGYG000002438_00803,0,MGYG000002438_00803,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002438_00804,0,MGYG000002438_00804,-,hypothetical protein,-,COG0848,U,-,-,-,"GO:0022857,GO:0055085",transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP",-,PF02472
MGYG000002438_00805,6,MGYG000002438_00805,-,hypothetical protein,-,COG0848,U,ko:K03559,-,-,"GO:0022857,GO:0055085",transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP",-,PF02472
MGYG000002438_00808,1,asnS,asnS,Asparagine--tRNA ligase,Asparagine--tRNA ligase,COG0017,J,ko:K01893,map00970,Aminoacyl-tRNA biosynthesis,"GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0003676,GO:0004816,GO:0006421",nucleotide binding;aminoacyl-tRNA ligase activity;ATP binding;tRNA aminoacylation for protein translation;nucleic acid binding;asparagine-tRNA ligase activity;asparaginyl-tRNA aminoacylation,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_MF,GO_BP",6.1.1.22,"PF01336,PF00152"
MGYG000002438_00809,1,MGYG000002438_00809,rluB,hypothetical protein,Ribosomal large subunit pseudouridine synthase B,COG1187,J,ko:K06178,-,-,"GO:0003723,GO:0016866,GO:0001522,GO:0009451,GO:0009982",RNA binding;intramolecular transferase activity;pseudouridine synthesis;RNA modification;pseudouridine synthase activity,"GO_MF,GO_MF,GO_BP,GO_BP,GO_MF",-,"PF00849,PF01479"
MGYG000002438_00810,1,purB,purB,Adenylosuccinate lyase,Adenylosuccinate lyase,COG0015,F,ko:K01756,"map00230,map00250,map01100,map01110,map01232,map01240","Purine metabolism;Alanine, aspartate and glutamate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Nucleotide metabolism;Biosynthesis of cofactors","GO:0004018,GO:0009152,GO:0003824,GO:0006188","N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity;purine ribonucleotide biosynthetic process;catalytic activity;IMP biosynthetic process","GO_MF,GO_BP,GO_MF,GO_BP",4.3.2.2,"PF00206,PF08328"
MGYG000002438_00932,0,MGYG000002438_00932,secD,hypothetical protein,Protein translocase subunit SecD,"COG0342,COG0341",UU,"ko:K03072,ko:K12257","map03060,map03070,map02024,map03060,map03070",Protein export;Bacterial secretion system;Quorum sensing;Protein export;Bacterial secretion system,"GO:0015450,GO:0006886",protein-transporting ATPase activity;intracellular protein transport,"GO_MF,GO_BP",-,"PF02355,PF07549"
MGYG000002438_00951,0,glcK_1,-,Glucokinase,-,COG1940,GK,ko:K00845,"map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01200,map01250","Glycolysis / Gluconeogenesis;Galactose metabolism;Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Streptomycin biosynthesis;Neomycin, kanamycin and gentamicin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of nucleotide sugars",-,-,-,2.7.1.2,PF00480
MGYG000002438_00955,0,MGYG000002438_00955,-,hypothetical protein,-,"COG4206,COG4773,COG1629,COG4771",HPPP,-,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000002438_00957,4,MGYG000002438_00957,-,hypothetical protein,-,"COG4771,COG1629,COG4206,COG4773",PPHP,-,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000002438_01002,0,rpsT,rpsT,30S ribosomal protein S20,Small ribosomal subunit protein bS20,COG0268,J,ko:K02968,map03010,Ribosome,"GO:0003723,GO:0003735,GO:0006412,GO:0005840",RNA binding;structural constituent of ribosome;translation;ribosome,"GO_MF,GO_MF,GO_BP,GO_CC",-,PF01649
MGYG000002438_01004,4,gyrB_1,gyrB,DNA gyrase subunit B,DNA gyrase subunit B,COG0187,L,ko:K02470,-,-,"GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694","DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;ATP binding;DNA topological change;chromosome","GO_MF,GO_MF,GO_MF,GO_BP,GO_CC",5.99.1.3,"PF01751,PF00204,PF00986,PF02518"
MGYG000002438_01016,1,sufD,-,FeS cluster assembly protein SufD,-,COG0719,O,ko:K09015,-,-,GO:0016226,iron-sulfur cluster assembly,GO_BP,-,PF01458
MGYG000002438_01053,0,rpsB,rpsB,30S ribosomal protein S2,Small ribosomal subunit protein uS2,COG0052,J,ko:K02967,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0015935",structural constituent of ribosome;translation;ribosome;small ribosomal subunit,"GO_MF,GO_BP,GO_CC,GO_CC",-,PF00318
MGYG000002438_01055,0,rplM,rplM,50S ribosomal protein L13,Large ribosomal subunit protein uL13,COG0102,J,ko:K02871,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,"PF00572,PF00380"
MGYG000002438_01079,2,susC_11,-,TonB-dependent receptor SusC,-,"COG1629,COG4206,COG4771",PHP,-,-,-,GO:0005515,protein binding,GO_MF,-,"PF07715,PF14322,PF00593,PF07980,PF13715"
MGYG000002438_01080,2,MGYG000002438_01080,-,hypothetical protein,-,COG5276,S,-,-,-,-,-,-,-,PF08309
MGYG000002438_01081,2,MGYG000002438_01081,-,hypothetical protein,-,"COG6069,COG1595",UK,-,-,-,-,-,-,-,PF13568
MGYG000002438_01082,1,sigE_1,-,ECF RNA polymerase sigma factor SigE,-,COG1595,K,-,-,-,"GO:0003700,GO:0006352,GO:0006355,GO:0003677,GO:0016987",DNA-binding transcription factor activity;DNA-templated transcription initiation;regulation of DNA-templated transcription;DNA binding;sigma factor activity,"GO_MF,GO_BP,GO_BP,GO_MF,GO_MF",-,"PF00593,PF08281,PF04542"
MGYG000002438_01117,0,carB_1,-,Carbamoyl-phosphate synthase large chain,-,"COG0458,COG0505,COG1803",EFEFG,ko:K01955,"map00240,map00250,map01100,map01240","Pyrimidine metabolism;Alanine, aspartate and glutamate metabolism;Metabolic pathways;Biosynthesis of cofactors","GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0046872",nucleotide binding;aminoacyl-tRNA ligase activity;ATP binding;tRNA aminoacylation for protein translation;metal ion binding,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF",6.3.5.5,"PF02142,PF02787,PF00133,PF02786"
MGYG000002438_01184,1,MGYG000002438_01184,-,hypothetical protein,-,-,-,-,-,-,GO:0005515,protein binding,GO_MF,-,PF12741
MGYG000002438_01185,1,susC_13,-,TonB-dependent receptor SusC,-,"COG1629,COG4206,COG4774,COG4771",PHPP,-,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000002438_01200,0,MGYG000002438_01200,-,hypothetical protein,-,-,-,ko:K01778,"map00300,map00470,map01100,map01110,map01120,map01230",Lysine biosynthesis;D-Amino acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids,"GO:0008837,GO:0009089,GO:0005737",diaminopimelate epimerase activity;lysine biosynthetic process via diaminopimelate;cytoplasm,"GO_MF,GO_BP,GO_CC",-,PF01678
MGYG000002438_01220,1,rnr,-,Ribonuclease R,-,COG0557,K,"ko:K12573,ko:K12585","map03018,map03018",RNA degradation;RNA degradation,"GO:0003723,GO:0004540,GO:0003676,GO:0016070,GO:0004518",RNA binding;RNA nuclease activity;nucleic acid binding;RNA metabolic process;nuclease activity,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF",3.1.13.1,"PF08206,PF17876,PF00773,PF00575"
MGYG000002438_01315,6,frdA,-,Fumarate reductase flavoprotein subunit,-,COG1053,C,ko:K00239,"map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01200,map05134",Citrate cycle (TCA cycle);Oxidative phosphorylation;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Legionellosis,GO:0016491,oxidoreductase activity,GO_MF,1.3.5.4,"PF02910,PF00890"
MGYG000002438_01534,0,MGYG000002438_01534,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002438_01557,0,MGYG000002438_01557,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF16140
MGYG000002438_01558,0,MGYG000002438_01558,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002438_01601,1,MGYG000002438_01601,-,hypothetical protein,-,"COG4771,COG1629,COG4206",PPH,-,-,-,GO:0019867,outer membrane,GO_CC,-,"PF00593,PF07660,PF07715,PF13715"
MGYG000002438_01637,0,deaD_1,cshA,ATP-dependent RNA helicase DeaD,DEAD-box ATP-dependent RNA helicase CshA,COG0513,L,ko:K05592,map03018,RNA degradation,"GO:0003676,GO:0005524",nucleic acid binding;ATP binding,"GO_MF,GO_MF",3.6.4.13,"PF00270,PF03880,PF00271"
MGYG000002438_01730,0,pckA,pckA,Phosphoenolpyruvate carboxykinase (ATP),Phosphoenolpyruvate carboxykinase (ATP),COG1866,C,ko:K01610,"map00010,map00020,map00620,map00710,map01100,map01110,map01120,map01200",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0004612,GO:0005524,GO:0006094,GO:0004611,GO:0017076",phosphoenolpyruvate carboxykinase (ATP) activity;ATP binding;gluconeogenesis;phosphoenolpyruvate carboxykinase activity;purine nucleotide binding,"GO_MF,GO_MF,GO_BP,GO_MF,GO_MF",4.1.1.49,PF01293
MGYG000002438_01767,0,MGYG000002438_01767,-,hypothetical protein,-,"COG4783,COG3063,COG5010",MONWW,-,-,-,GO:0005515,protein binding,GO_MF,-,PF13181
MGYG000002438_01773,0,pnp_1,pnp,Polyribonucleotide nucleotidyltransferase,Polyribonucleotide nucleotidyltransferase,COG1185,J,ko:K00962,map03018,RNA degradation,"GO:0003676,GO:0003723,GO:0004654,GO:0006402,GO:0006396",nucleic acid binding;RNA binding;polyribonucleotide nucleotidyltransferase activity;mRNA catabolic process;RNA processing,"GO_MF,GO_MF,GO_MF,GO_BP,GO_BP",2.7.7.8,"PF03725,PF03726,PF00575,PF01138,PF00013"
MGYG000002438_01787,0,iolG_6,-,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,-,COG0673,R,-,-,-,GO:0000166,nucleotide binding,GO_MF,1.1.1.18,PF01408
MGYG000002438_01838,0,tpiA,tpiA,Triosephosphate isomerase,Triosephosphate isomerase,"COG2259,COG0149",SG,ko:K01803,"map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01200,map01230",Glycolysis / Gluconeogenesis;Fructose and mannose metabolism;Inositol phosphate metabolism;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids,"GO:0004807,GO:0006096",triose-phosphate isomerase activity;glycolytic process,"GO_MF,GO_BP",5.3.1.1,PF00121
MGYG000002438_01888,1,appC,appC,Cytochrome bd-II ubiquinol oxidase subunit 1,Cytochrome bd-II ubiquinol oxidase subunit 1,COG1271,C,ko:K00425,"map00190,map01100,map02020",Oxidative phosphorylation;Metabolic pathways;Two-component system,"GO:0009055,GO:0019646,GO:0070069",electron transfer activity;aerobic electron transport chain;cytochrome complex,"GO_MF,GO_BP,GO_CC",1.10.3.10,PF01654
MGYG000002438_01890,0,iolG_7,-,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,-,COG0673,R,-,-,-,GO:0000166,nucleotide binding,GO_MF,1.1.1.18,PF01408
MGYG000002438_01891,0,MGYG000002438_01891,BT_2157,hypothetical protein,3-keto-disaccharide hydrolase,-,-,-,-,-,GO:0016787,hydrolase activity,GO_MF,-,PF06439
MGYG000002438_01919,0,pnp_2,rpsA,Polyribonucleotide nucleotidyltransferase,Small ribosomal subunit protein bS1,COG0539,J,ko:K02945,map03010,Ribosome,GO:0003676,nucleic acid binding,GO_MF,2.7.7.8,PF00575
MGYG000002438_02056,0,purL,-,Phosphoribosylformylglycinamidine synthase,-,"COG0046,COG0047",FF,ko:K01952,"map00230,map01100,map01110",Purine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"GO:0004642,GO:0006189",phosphoribosylformylglycinamidine synthase activity;'de novo' IMP biosynthetic process,"GO_MF,GO_BP",6.3.5.3,"PF18072,PF02769,PF18076,PF13507"
MGYG000002438_02101,1,walR,rprY,Transcriptional regulatory protein WalR,Transcriptional regulatory protein RprY,COG0745,TK,ko:K07636,map02020,Two-component system,"GO:0000160,GO:0003677,GO:0006355,GO:0000155,GO:0007165,GO:0016772,GO:0016310","phosphorelay signal transduction system;DNA binding;regulation of DNA-templated transcription;phosphorelay sensor kinase activity;signal transduction;transferase activity, transferring phosphorus-containing groups;phosphorylation","GO_BP,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF,GO_BP",-,"PF00072,PF00486,PF00512,PF02518"
MGYG000002438_02205,6,rpsG,rpsG,30S ribosomal protein S7,Small ribosomal subunit protein uS7,COG0049,J,ko:K02992,map03010,Ribosome,"GO:0006412,GO:0003735,GO:0015935",translation;structural constituent of ribosome;small ribosomal subunit,"GO_BP,GO_MF,GO_CC",-,PF00177
MGYG000002438_02206,0,fusA_2,fusA,Elongation factor G,Elongation factor G,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525,GO:0003746,GO:0006414",GTPase activity;GTP binding;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_MF,GO_BP",-,"PF03144,PF03764,PF14492,PF00679,PF00009"
MGYG000002438_02209,0,rplD,rplD,50S ribosomal protein L4,Large ribosomal subunit protein uL4,COG0088,J,ko:K02926,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00573
MGYG000002438_02211,0,rplB,rplB,50S ribosomal protein L2,Large ribosomal subunit protein uL2,COG0090,J,ko:K02886,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:0016740,GO:0015934",structural constituent of ribosome;translation;ribosome;RNA binding;transferase activity;large ribosomal subunit,"GO_MF,GO_BP,GO_CC,GO_MF,GO_MF,GO_CC",-,"PF00181,PF03947"
MGYG000002438_02214,0,rpsC,rpsC,30S ribosomal protein S3,Small ribosomal subunit protein uS3,COG0092,J,ko:K02982,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0003723,GO:0003676",structural constituent of ribosome;translation;RNA binding;nucleic acid binding,"GO_MF,GO_BP,GO_MF,GO_MF",-,"PF07650,PF00189"
MGYG000002438_02220,0,rplE,rplE,50S ribosomal protein L5,Large ribosomal subunit protein uL5,COG0094,J,ko:K02931,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,"PF00673,PF00281"
MGYG000002438_02223,0,rplF,rplF,50S ribosomal protein L6,Large ribosomal subunit protein uL6,COG0097,J,ko:K02933,map03010,Ribosome,"GO:0003735,GO:0019843,GO:0006412,GO:0005840",structural constituent of ribosome;rRNA binding;translation;ribosome,"GO_MF,GO_MF,GO_BP,GO_CC",-,PF00347
MGYG000002438_02225,0,rpsE,rpsE,30S ribosomal protein S5,Small ribosomal subunit protein uS5,COG0098,J,ko:K02988,map03010,Ribosome,"GO:0003723,GO:0003735,GO:0006412,GO:0005840,GO:0015935",RNA binding;structural constituent of ribosome;translation;ribosome;small ribosomal subunit,"GO_MF,GO_MF,GO_BP,GO_CC,GO_CC",-,"PF00333,PF03719"
MGYG000002438_02228,0,secY,secY,Protein translocase subunit SecY,Protein translocase subunit SecY,COG0201,U,ko:K03076,"map02024,map03060,map03070",Quorum sensing;Protein export;Bacterial secretion system,"GO:0015031,GO:0016020",protein transport;membrane,"GO_BP,GO_CC",-,PF00344
MGYG000002438_02234,6,rpsD,rpsD,30S ribosomal protein S4,Small ribosomal subunit protein uS4,COG0522,J,ko:K02986,map03010,Ribosome,"GO:0019843,GO:0003723,GO:0003735,GO:0006412,GO:0015935",rRNA binding;RNA binding;structural constituent of ribosome;translation;small ribosomal subunit,"GO_MF,GO_MF,GO_MF,GO_BP,GO_CC",-,"PF00163,PF01479"
MGYG000002438_02235,0,rpoA_2,rpoA,DNA-directed RNA polymerase subunit alpha,DNA-directed RNA polymerase subunit alpha,COG0202,K,ko:K03040,map03020,RNA polymerase,"GO:0003677,GO:0003899,GO:0006351,GO:0046983",DNA binding;DNA-directed 5'-3' RNA polymerase activity;DNA-templated transcription;protein dimerization activity,"GO_MF,GO_MF,GO_BP,GO_MF",2.7.7.6,"PF03118,PF01000,PF01193"
MGYG000002438_02236,0,rplQ,rplQ,50S ribosomal protein L17,Large ribosomal subunit protein bL17,COG0203,J,ko:K02879,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF01196
MGYG000002438_02238,1,eno_2,eno,Enolase,Enolase,COG0148,G,ko:K01689,"map00010,map00680,map01100,map01110,map01120,map01200,map01230,map03018,map04066,map04820",Glycolysis / Gluconeogenesis;Methane metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;RNA degradation;HIF-1 signaling pathway;Cytoskeleton in muscle cells,"GO:0000287,GO:0004634,GO:0006096,GO:0000015",magnesium ion binding;phosphopyruvate hydratase activity;glycolytic process;phosphopyruvate hydratase complex,"GO_MF,GO_MF,GO_BP,GO_CC",4.2.1.11,"PF00113,PF03952"
MGYG000002438_02284,0,MGYG000002438_02284,-,hypothetical protein,-,"COG1629,COG4771",PP,-,-,-,-,-,-,-,"PF00593,PF13620"
MGYG000002438_02292,0,mutB,mutB,Methylmalonyl-CoA mutase large subunit,Methylmalonyl-CoA mutase large subunit,"COG2185,COG1884",II,ko:K01847,"map00280,map00630,map00640,map00720,map01100,map01120,map01200,map04980","Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism;Cobalamin transport and metabolism","GO:0004494,GO:0031419,GO:0016866,GO:0046872,GO:0016853,GO:0003824",methylmalonyl-CoA mutase activity;cobalamin binding;intramolecular transferase activity;metal ion binding;isomerase activity;catalytic activity,"GO_MF,GO_MF,GO_MF,GO_MF,GO_MF,GO_MF",5.4.99.2,"PF01642,PF02310"
MGYG000002438_02321,0,tuf,tuf,Elongation factor Tu,Elongation factor Tu,COG0050,J,ko:K02358,map04626,Plant-pathogen interaction,"GO:0003924,GO:0005525,GO:0003746,GO:0006414",GTPase activity;GTP binding;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_MF,GO_BP",-,"PF03143,PF03144,PF00009"
MGYG000002438_02325,0,rplK,rplK,50S ribosomal protein L11,Large ribosomal subunit protein uL11,COG0080,J,ko:K02867,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,"PF03946,PF00298"
MGYG000002438_02326,0,rplA,rplA,50S ribosomal protein L1,Large ribosomal subunit protein uL1,COG0081,J,ko:K02863,map03010,Ribosome,"GO:0003723,GO:0003735,GO:0006412,GO:0015934,GO:0004619,GO:0006007,GO:0003824,GO:0046872,GO:0030145,GO:0005737",RNA binding;structural constituent of ribosome;translation;large ribosomal subunit;phosphoglycerate mutase activity;glucose catabolic process;catalytic activity;metal ion binding;manganese ion binding;cytoplasm,"GO_MF,GO_MF,GO_BP,GO_CC,GO_MF,GO_BP,GO_MF,GO_MF,GO_MF,GO_CC",-,"PF06415,PF01676,PF00687"
MGYG000002438_02327,0,rplJ,rplJ,50S ribosomal protein L10,Large ribosomal subunit protein uL10,COG0244,J,ko:K02864,map03010,Ribosome,-,-,-,-,PF00466
MGYG000002438_02329,0,rpoB,rpoB,DNA-directed RNA polymerase subunit beta,DNA-directed RNA polymerase subunit beta,COG0085,K,ko:K03043,map03020,RNA polymerase,"GO:0004190,GO:0006508,GO:0003677,GO:0003899,GO:0006351,GO:0032549",aspartic-type endopeptidase activity;proteolysis;DNA binding;DNA-directed 5'-3' RNA polymerase activity;DNA-templated transcription;ribonucleoside binding,"GO_MF,GO_BP,GO_MF,GO_MF,GO_BP,GO_MF",2.7.7.6,"PF10385,PF04563,PF04565,PF04561,PF00562,PF04560"
MGYG000002438_02330,0,rpoC,rpoC,DNA-directed RNA polymerase subunit beta',DNA-directed RNA polymerase subunit beta',COG0086,K,ko:K03046,map03020,RNA polymerase,"GO:0003677,GO:0003899,GO:0006351",DNA binding;DNA-directed 5'-3' RNA polymerase activity;DNA-templated transcription,"GO_MF,GO_MF,GO_BP",2.7.7.6,"PF00623,PF05000,PF04998,PF04983,PF04997"
MGYG000002438_02474,1,aroC,aroC,Chorismate synthase,Chorismate synthase,COG0082,E,ko:K01736,"map00400,map01100,map01110,map01230","Phenylalanine, tyrosine and tryptophan biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids","GO:0004107,GO:0009073",chorismate synthase activity;aromatic amino acid family biosynthetic process,"GO_MF,GO_BP",4.2.3.5,PF01264
MGYG000002438_02511,0,iolG_12,-,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,-,COG0673,R,-,-,-,GO:0000166,nucleotide binding,GO_MF,1.1.1.18,PF01408
MGYG000002438_02554,0,glgP,-,Glycogen phosphorylase,-,"COG0058,COG0438",GM,"ko:K00688,ko:K00691,ko:K16153","map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931,map00500,map01100,map00500,map01100,map01110",Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biofilm formation - Escherichia coli;Necroptosis;Insulin signaling pathway;Glucagon signaling pathway;Insulin resistance;Starch and sucrose metabolism;Metabolic pathways;Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"GO:0008184,GO:0005975,GO:0004645,GO:0030170","glycogen phosphorylase activity;carbohydrate metabolic process;1,4-alpha-oligoglucan phosphorylase activity;pyridoxal phosphate binding","GO_MF,GO_BP,GO_MF,GO_MF",2.4.1.1,"PF00343,PF11897"
MGYG000002438_02580,6,dnaK,dnaK,Chaperone protein DnaK,Chaperone protein DnaK,COG0443,O,ko:K04043,"map03018,map04212,map05152",RNA degradation;Longevity regulating pathway - worm;Tuberculosis,"GO:0005524,GO:0051082,GO:0006457,GO:0140662",ATP binding;unfolded protein binding;protein folding;ATP-dependent protein folding chaperone,"GO_MF,GO_MF,GO_BP,GO_MF",-,PF00012
