gene,cluster,Name,SwissProt_gene,Product,SwissProt_product,COG_ID,COG_FID,KEGG_ID,KEGG_PID,KEGG_Pathway,GO_ID,GO_Name,GO_Category,EC_number,Pfam_ID
MGYG000000215_01903,3,rplX,rplX,50S ribosomal protein L24,Large ribosomal subunit protein uL24,COG0198,J,ko:K02874,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0015934,GO:0003723",structural constituent of ribosome;translation;ribosome;large ribosomal subunit;RNA binding,"GO_MF,GO_BP,GO_CC,GO_CC,GO_MF",-,"PF17136,PF00467,PF00238"
MGYG000000215_01904,3,rplN,rplN,50S ribosomal protein L14,Large ribosomal subunit protein uL14,COG0093,J,ko:K02874,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0015934,GO:0003723",structural constituent of ribosome;translation;ribosome;large ribosomal subunit;RNA binding,"GO_MF,GO_BP,GO_CC,GO_CC,GO_MF",-,"PF17136,PF00467,PF00238"
MGYG000000215_01905,3,rpsQ,rpsQ,30S ribosomal protein S17,Small ribosomal subunit protein uS17,COG0186,J,ko:K02961,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00366
MGYG000000215_01906,3,rpmC,rpmC,50S ribosomal protein L29,Large ribosomal subunit protein uL29,COG0255,J,ko:K02904,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00831
MGYG000000215_01907,3,rplP,rplP,50S ribosomal protein L16,Large ribosomal subunit protein uL16,COG0197,J,ko:K02982,map03010,Ribosome,"GO:0003735,GO:0019843,GO:0006412,GO:0003723,GO:0005840",structural constituent of ribosome;rRNA binding;translation;RNA binding;ribosome,"GO_MF,GO_MF,GO_BP,GO_MF,GO_CC",-,"PF00252,PF07650,PF00189"
MGYG000000215_01908,3,rpsC,rpsC,30S ribosomal protein S3,Small ribosomal subunit protein uS3,COG0092,J,ko:K02982,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0003723,GO:0003676",structural constituent of ribosome;translation;RNA binding;nucleic acid binding,"GO_MF,GO_BP,GO_MF,GO_MF",-,"PF07650,PF00189"
MGYG000000215_01909,3,MGYG000000215_01909,rplV,hypothetical protein,Large ribosomal subunit protein uL22,COG0091,J,ko:K02890,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0015934",structural constituent of ribosome;translation;ribosome;large ribosomal subunit,"GO_MF,GO_BP,GO_CC,GO_CC",-,PF00237
MGYG000000215_01910,3,rpsS,rpsS,30S ribosomal protein S19,Small ribosomal subunit protein uS19,COG0185,J,ko:K02965,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0015935,GO:0003723",structural constituent of ribosome;translation;ribosome;small ribosomal subunit;RNA binding,"GO_MF,GO_BP,GO_CC,GO_CC,GO_MF",-,PF00203
MGYG000000215_01911,3,rplB,rplB,50S ribosomal protein L2,Large ribosomal subunit protein uL2,COG0090,J,ko:K02886,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:0016740,GO:0015934",structural constituent of ribosome;translation;ribosome;RNA binding;transferase activity;large ribosomal subunit,"GO_MF,GO_BP,GO_CC,GO_MF,GO_MF,GO_CC",-,"PF03947,PF00181"
MGYG000000215_01912,3,MGYG000000215_01912,rplW,hypothetical protein,Large ribosomal subunit protein uL23,COG0089,J,ko:K02892,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00276
MGYG000000215_01913,1,rplD,rplD,50S ribosomal protein L4,Large ribosomal subunit protein uL4,COG0088,J,ko:K02926,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00573
MGYG000000215_01914,1,rplC,rplC,50S ribosomal protein L3,Large ribosomal subunit protein uL3,COG0087,J,ko:K02906,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00297
MGYG000000215_01915,1,rpsJ,rpsJ,30S ribosomal protein S10,Small ribosomal subunit protein uS10,COG0051,J,ko:K02906,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0003723",structural constituent of ribosome;translation;ribosome;RNA binding,"GO_MF,GO_BP,GO_CC,GO_MF",-,"PF00297,PF00338"
MGYG000000215_01916,3,fusA_2,fusA,Elongation factor G,Elongation factor G,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525,GO:0003746,GO:0006414",GTPase activity;GTP binding;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_MF,GO_BP",-,"PF03764,PF03144,PF14492,PF00679,PF00009"
MGYG000000215_01917,3,rpsG,rpsG,30S ribosomal protein S7,Small ribosomal subunit protein uS7,COG0049,J,ko:K02992,map03010,Ribosome,"GO:0006412,GO:0003735,GO:0015935",translation;structural constituent of ribosome;small ribosomal subunit,"GO_BP,GO_MF,GO_CC",-,PF00177
MGYG000000215_02885,2,nadB,nadB,L-aspartate oxidase,L-aspartate oxidase,COG0029,H,ko:K00278,"map00250,map00760,map01100,map01240","Alanine, aspartate and glutamate metabolism;Nicotinate and nicotinamide metabolism;Metabolic pathways;Biosynthesis of cofactors","GO:0008734,GO:0009435,GO:0016491",L-aspartate oxidase activity;NAD biosynthetic process;oxidoreductase activity,"GO_MF,GO_BP,GO_MF",1.4.3.16,"PF02910,PF00890"
MGYG000000215_00689,3,por,nifJ,Pyruvate synthase,Pyruvate-flavodoxin oxidoreductase,"COG1144,COG1143,COG1014,COG1145,COG1013,COG0674",CCCCCC,ko:K03737,"map00010,map00020,map00620,map00650,map00720,map01100,map01110,map01120,map01200,map01210",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism,"GO:0016491,GO:0003824,GO:0030976,GO:0005506,GO:0016903,GO:0022900","oxidoreductase activity;catalytic activity;thiamine pyrophosphate binding;iron ion binding;oxidoreductase activity, acting on the aldehyde or oxo group of donors;electron transport chain","GO_MF,GO_MF,GO_MF,GO_MF,GO_MF,GO_BP",1.2.7.1,"PF01558,PF01855,PF10371,PF17147,PF13484,PF02775"
MGYG000000215_00693,0,MGYG000000215_00693,-,hypothetical protein,-,COG1014,C,ko:K00177,"map00020,map00720,map01100,map01110,map01120,map01200,map01210",Citrate cycle (TCA cycle);Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism,"GO:0016491,GO:0016903","oxidoreductase activity;oxidoreductase activity, acting on the aldehyde or oxo group of donors","GO_MF,GO_MF",-,PF01558
MGYG000000215_00694,3,korB,-,2-oxoglutarate oxidoreductase subunit KorB,-,COG1013,C,ko:K00175,"map00010,map00020,map00620,map00650,map00720,map01100,map01110,map01120,map01200,map01210",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism,"GO:0003824,GO:0030976",catalytic activity;thiamine pyrophosphate binding,"GO_MF,GO_MF",1.2.7.3,PF02775
MGYG000000215_00695,3,korA,-,2-oxoglutarate oxidoreductase subunit KorA,-,COG0674,C,ko:K00174,"map00010,map00020,map00620,map00650,map00720,map01100,map01110,map01120,map01200,map01210",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism,"GO:0016491,GO:0003824",oxidoreductase activity;catalytic activity,"GO_MF,GO_MF",1.2.7.3,"PF17147,PF01855"
MGYG000000215_02049,3,fumB,fumB,Fumarate hydratase class I%2C anaerobic,"Fumarate hydratase class I, anaerobic","COG1838,COG1951",CC,ko:K01676,"map00020,map00620,map00720,map01100,map01110,map01120,map01200",Citrate cycle (TCA cycle);Pyruvate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0016829,GO:0016836,GO:0004333,GO:0006091,GO:0003824",lyase activity;hydro-lyase activity;fumarate hydratase activity;generation of precursor metabolites and energy;catalytic activity,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF",4.2.1.2,"PF05681,PF05683"
MGYG000000215_02057,0,xerC_12,-,Tyrosine recombinase XerC,-,COG4974,L,-,-,-,"GO:0003677,GO:0006310,GO:0015074",DNA binding;DNA recombination;DNA integration,"GO_MF,GO_BP,GO_BP",-,"PF00589,PF13102,PF17293"
MGYG000000215_02300,1,MGYG000000215_02300,cu0538,hypothetical protein,UPF0371 protein cu0538,COG4868,S,-,-,-,-,-,-,-,PF08903
MGYG000000215_02301,3,rfbB,rfbB,dTDP-glucose 4%2C6-dehydratase,"dTDP-glucose 4,6-dehydratase",COG1088,M,ko:K01710,"map00521,map00523,map00525,map00541,map01055,map01100,map01110,map01250",Streptomycin biosynthesis;Polyketide sugar unit biosynthesis;Acarbose and validamycin biosynthesis;O-Antigen nucleotide sugar biosynthesis;Biosynthesis of vancomycin group antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of nucleotide sugars,"GO:0008460,GO:0009225","dTDP-glucose 4,6-dehydratase activity;nucleotide-sugar metabolic process","GO_MF,GO_BP",4.2.1.46,"PF01370,PF16363"
MGYG000000215_00769,0,glkA,-,Glucokinase,-,COG1940,GK,ko:K00845,"map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01200,map01250","Glycolysis / Gluconeogenesis;Galactose metabolism;Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Streptomycin biosynthesis;Neomycin, kanamycin and gentamicin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of nucleotide sugars",-,-,-,2.7.1.2,PF00480
MGYG000000215_00789,1,MGYG000000215_00789,-,hypothetical protein,-,"COG4771,COG1629",PP,-,-,-,-,-,-,-,"PF14905,PF13715"
MGYG000000215_00797,2,caiA,-,Crotonobetainyl-CoA dehydrogenase,-,COG1960,I,-,-,-,"GO:0003995,GO:0016627,GO:0050660","acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors;flavin adenine dinucleotide binding","GO_MF,GO_MF,GO_MF",1.3.99.-,"PF02771,PF00441,PF02770,PF12186"
MGYG000000215_02478,1,susC_8,susC,TonB-dependent receptor SusC,TonB-dependent receptor SusC,"COG4206,COG4771,COG1629",HPP,ko:K21573,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000000215_02153,3,asnS,asnS,Asparagine--tRNA ligase,Asparagine--tRNA ligase,COG0017,J,ko:K01893,map00970,Aminoacyl-tRNA biosynthesis,"GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0003676,GO:0004816,GO:0006421",nucleotide binding;aminoacyl-tRNA ligase activity;ATP binding;tRNA aminoacylation for protein translation;nucleic acid binding;asparagine-tRNA ligase activity;asparaginyl-tRNA aminoacylation,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_MF,GO_BP",6.1.1.22,"PF01336,PF00152"
MGYG000000215_02154,1,rluB,rluB,Ribosomal large subunit pseudouridine synthase B,Ribosomal large subunit pseudouridine synthase B,COG1187,J,ko:K06178,-,-,"GO:0003723,GO:0016866,GO:0001522,GO:0009451,GO:0009982",RNA binding;intramolecular transferase activity;pseudouridine synthesis;RNA modification;pseudouridine synthase activity,"GO_MF,GO_MF,GO_BP,GO_BP,GO_MF",5.4.99.22,"PF00849,PF01479"
MGYG000000215_01850,0,punA,punA,Purine nucleoside phosphorylase 1,Purine nucleoside phosphorylase 1,COG0005,F,ko:K03783,"map00230,map00760,map01100,map01110,map01232",Purine metabolism;Nicotinate and nicotinamide metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Nucleotide metabolism,"GO:0003824,GO:0009116,GO:0004731,GO:0006139",catalytic activity;nucleoside metabolic process;purine-nucleoside phosphorylase activity;nucleobase-containing compound metabolic process,"GO_MF,GO_BP,GO_MF,GO_BP",2.4.2.1,PF01048
MGYG000000215_01851,0,thiL,-,Thiamine-monophosphate kinase,-,COG0611,H,ko:K00946,"map00730,map01100,map01240",Thiamine metabolism;Metabolic pathways;Biosynthesis of cofactors,"GO:0009030,GO:0009228",thiamine-phosphate kinase activity;thiamine biosynthetic process,"GO_MF,GO_BP",2.7.4.16,"PF00586,PF02769"
MGYG000000215_02241,0,ackA,ackA,Acetate kinase,Acetate kinase,COG0282,C,ko:K00925,"map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200",Taurine and hypotaurine metabolism;Pyruvate metabolism;Propanoate metabolism;Methane metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0016301,GO:0016774,GO:0016310,GO:0006082,GO:0016616,GO:0051287,GO:0046168","kinase activity;phosphotransferase activity, carboxyl group as acceptor;phosphorylation;organic acid metabolic process;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;NAD binding;glycerol-3-phosphate catabolic process","GO_MF,GO_MF,GO_BP,GO_BP,GO_MF,GO_MF,GO_BP",2.7.2.1,"PF00871,PF01210"
MGYG000000215_02370,3,MGYG000000215_02370,-,hypothetical protein,-,COG2865,K,ko:K03655,map03440,Homologous recombination,-,-,-,-,"PF13749,PF04326"
MGYG000000215_00491,3,MGYG000000215_00491,Rumal_0099,Beta-1%2C4-mannooligosaccharide phosphorylase,"Beta-1,4-mannooligosaccharide phosphorylase",COG2152,G,ko:K18785,-,-,-,-,-,2.4.1.319,PF04041
MGYG000000215_02224,0,MGYG000000215_02224,-,hypothetical protein,-,COG3669,G,ko:K01206,"map00511,map04142",Other glycan degradation;Lysosome,"GO:0004560,GO:0005975,GO:0006004",alpha-L-fucosidase activity;carbohydrate metabolic process;fucose metabolic process,"GO_MF,GO_BP,GO_BP",-,PF01120
MGYG000000215_02283,1,xerD_5,-,Tyrosine recombinase XerD,-,COG4974,L,-,-,-,"GO:0003677,GO:0006310,GO:0015074,GO:0003700,GO:0043565,GO:0006355",DNA binding;DNA recombination;DNA integration;DNA-binding transcription factor activity;sequence-specific DNA binding;regulation of DNA-templated transcription,"GO_MF,GO_BP,GO_BP,GO_MF,GO_MF,GO_BP",-,"PF12833,PF00589,PF13102,PF17293"
MGYG000000215_02289,1,MGYG000000215_02289,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,"PF13101,PF13351"
MGYG000000215_02294,1,MGYG000000215_02294,-,hypothetical protein,-,"COG4942,COG3147,COG0249,COG4646,COG3087,COG0286,COG0553,COG0810",DDLLDVKLM,-,-,-,"GO:0003677,GO:0008170",DNA binding;N-methyltransferase activity,"GO_MF,GO_MF",-,"PF02384,PF00271"
MGYG000000215_02337,4,MGYG000000215_02337,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000215_02338,0,MGYG000000215_02338,-,hypothetical protein,-,"COG4771,COG4206,COG1629",PHP,-,-,-,-,-,-,-,PF14905
MGYG000000215_02339,0,MGYG000000215_02339,-,hypothetical protein,-,"COG4771,COG2351,COG1629",PFP,-,-,-,-,-,-,-,PF14905
MGYG000000215_02342,3,aspA,aspA,Aspartate ammonia-lyase,Aspartate ammonia-lyase,"COG1027,COG0664",ET,ko:K01744,"map00250,map01100","Alanine, aspartate and glutamate metabolism;Metabolic pathways","GO:0003824,GO:0016829,GO:0006099",catalytic activity;lyase activity;tricarboxylic acid cycle,"GO_MF,GO_MF,GO_BP",4.3.1.1,"PF10415,PF00206"
MGYG000000215_00473,3,MGYG000000215_00473,-,Long-chain-fatty-acid--CoA ligase FadD15,-,COG1022,I,ko:K01897,"map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920",Fatty acid biosynthesis;Fatty acid degradation;Metabolic pathways;Fatty acid metabolism;Quorum sensing;PPAR signaling pathway;Peroxisome;Ferroptosis;Thermogenesis;Adipocytokine signaling pathway,-,-,-,6.2.1.3,PF00501
MGYG000000215_02760,3,secA,secA,Protein translocase subunit SecA,Protein translocase subunit SecA,"COG3318,COG0653",PU,ko:K03070,"map02024,map03060,map03070",Quorum sensing;Protein export;Bacterial secretion system,"GO:0005524,GO:0006605,GO:0006886,GO:0017038,GO:0016020",ATP binding;protein targeting;intracellular protein transport;protein import;membrane,"GO_MF,GO_BP,GO_BP,GO_BP,GO_CC",-,"PF07517,PF01043,PF07516,PF02810"
MGYG000000215_02007,1,MGYG000000215_02007,-,hypothetical protein,-,"COG4219,COG0810,COG4771",TMP,ko:K03832,-,-,GO:0055085,transmembrane transport,GO_BP,-,"PF13715,PF03544"
MGYG000000215_02566,0,MGYG000000215_02566,-,hypothetical protein,-,COG0538,C,ko:K00031,"map00020,map00480,map00720,map01100,map01110,map01120,map01200,map01210,map01230,map04146,map05230",Citrate cycle (TCA cycle);Glutathione metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Peroxisome;Central carbon metabolism in cancer,"GO:0004450,GO:0006102,GO:0000287,GO:0016616,GO:0051287","isocitrate dehydrogenase (NADP+) activity;isocitrate metabolic process;magnesium ion binding;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;NAD binding","GO_MF,GO_BP,GO_MF,GO_MF,GO_MF",-,PF00180
MGYG000000215_00072,3,rpsP,rpsP,30S ribosomal protein S16,Small ribosomal subunit protein bS16,COG0228,J,ko:K02959,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00886
MGYG000000215_00877,3,MGYG000000215_00877,-,Hydroxypyruvate reductase,-,COG0111,H,ko:K00058,"map00260,map00270,map00680,map01100,map01110,map01120,map01200,map01230","Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Methane metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids","GO:0016616,GO:0051287","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;NAD binding","GO_MF,GO_MF",1.1.1.81,"PF00389,PF02826"
MGYG000000215_00822,2,frdB,-,Fumarate reductase iron-sulfur subunit,-,COG0479,C,ko:K00240,"map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01200",Citrate cycle (TCA cycle);Oxidative phosphorylation;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0051537,GO:0051536,GO:0009055","2 iron, 2 sulfur cluster binding;iron-sulfur cluster binding;electron transfer activity","GO_MF,GO_MF,GO_MF",1.3.5.1,"PF12838,PF13085"
MGYG000000215_00823,1,MGYG000000215_00823,-,hypothetical protein,-,"COG2273,COG5492",GR,-,-,-,-,-,-,-,PF13944
MGYG000000215_01083,0,era,era,GTPase Era,GTPase Era,COG1159,J,ko:K03595,-,-,"GO:0003723,GO:0005525",RNA binding;GTP binding,"GO_MF,GO_MF",-,"PF01926,PF07650"
MGYG000000215_01084,0,der,der,GTPase Der,GTPase Der,COG1160,J,ko:K03977,-,-,GO:0005525,GTP binding,GO_MF,-,"PF01926,PF14714"
MGYG000000215_01091,1,tig,-,Trigger factor,-,COG0544,O,ko:K03545,-,-,"GO:0015031,GO:0006457",protein transport;protein folding,"GO_BP,GO_BP",5.2.1.8,PF05697
MGYG000000215_01876,0,MGYG000000215_01876,-,hypothetical protein,-,"COG4771,COG1629,COG2351",PPF,-,-,-,-,-,-,-,"PF07715,PF13715,PF14905"
MGYG000000215_01720,3,MGYG000000215_01720,-,hypothetical protein,-,"COG3669,COG4692",GGM,ko:K01206,"map00511,map04142",Other glycan degradation;Lysosome,"GO:0004560,GO:0005975",alpha-L-fucosidase activity;carbohydrate metabolic process,"GO_MF,GO_BP",-,"PF01120,PF00754"
MGYG000000215_01727,3,mdh,-,Malate dehydrogenase,-,COG0039,C,ko:K00024,"map00020,map00270,map00620,map00630,map00680,map00710,map00720,map01100,map01110,map01120,map01200",Citrate cycle (TCA cycle);Cysteine and methionine metabolism;Pyruvate metabolism;Glyoxylate and dicarboxylate metabolism;Methane metabolism;Carbon fixation in photosynthetic organisms;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0016491,GO:0016616,GO:0019752,GO:0016615,GO:0006108,GO:0003824","oxidoreductase activity;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;carboxylic acid metabolic process;malate dehydrogenase activity;malate metabolic process;catalytic activity","GO_MF,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF",1.1.1.37,"PF02866,PF00056"
MGYG000000215_01212,3,gdhB,gdhB,NAD-specific glutamate dehydrogenase,NAD-specific glutamate dehydrogenase,COG0334,E,ko:K00262,"map00220,map00250,map00910,map01100,map01120","Arginine biosynthesis;Alanine, aspartate and glutamate metabolism;Nitrogen metabolism;Metabolic pathways;Microbial metabolism in diverse environments","GO:0016491,GO:0006520",oxidoreductase activity;amino acid metabolic process,"GO_MF,GO_BP",1.4.1.2,"PF00593,PF02812,PF00208"
MGYG000000215_01216,1,MGYG000000215_01216,-,hypothetical protein,-,"COG6083,COG4447",UC,-,-,-,"GO:0008234,GO:0006508",cysteine-type peptidase activity;proteolysis,"GO_MF,GO_BP",-,"PF13306,PF18676,PF01640,PF13734"
MGYG000000215_01926,1,MGYG000000215_01926,-,hypothetical protein,-,"COG4771,COG4206,COG1629",PHP,-,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000000215_02450,3,serS,serS,Serine--tRNA ligase,Serine--tRNA ligase,COG0172,J,ko:K01875,map00970,Aminoacyl-tRNA biosynthesis,"GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0004828,GO:0006434",nucleotide binding;aminoacyl-tRNA ligase activity;ATP binding;tRNA aminoacylation for protein translation;serine-tRNA ligase activity;seryl-tRNA aminoacylation,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_BP",6.1.1.11,"PF00587,PF02403"
MGYG000000215_02790,0,MGYG000000215_02790,slr0049,Carboxynorspermidine synthase,Carboxyaminopropylagmatine dehydrogenase,COG1748,E,ko:K00290,"map00300,map00310,map01100,map01110,map01230",Lysine biosynthesis;Lysine degradation;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids,-,-,-,1.5.1.43,"PF16653,PF03435"
MGYG000000215_02791,0,recA,recA,Protein RecA,Protein RecA,COG0468,L,ko:K03553,map03440,Homologous recombination,"GO:0016887,GO:0003697,GO:0005524,GO:0006281,GO:0003677,GO:0008094,GO:0006259,GO:0140664","ATP hydrolysis activity;single-stranded DNA binding;ATP binding;DNA repair;DNA binding;ATP-dependent activity, acting on DNA;DNA metabolic process;ATP-dependent DNA damage sensor activity","GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_MF,GO_BP,GO_MF",-,PF00154
MGYG000000243_00541,1,xerC_1,-,Tyrosine recombinase XerC,-,COG4974,L,-,-,-,"GO:0003677,GO:0006310,GO:0015074",DNA binding;DNA recombination;DNA integration,"GO_MF,GO_BP,GO_BP",-,"PF13102,PF17293,PF00589"
MGYG000000248_00900,5,MGYG000000248_00900,hly-III,hypothetical protein,Hemolysin-3,COG1272,U,ko:K11068,-,-,GO:0016020,membrane,GO_CC,-,PF03006
MGYG000000271_01828,1,MGYG000000271_01828,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000272_02699,0,MGYG000000272_02699,-,hypothetical protein,-,"COG4771,COG1629",PP,-,-,-,-,-,-,-,PF14905
MGYG000000272_02798,1,topB_2,-,DNA topoisomerase 3,-,COG0550,L,ko:K03169,-,-,"GO:0003677,GO:0003917,GO:0006265,GO:0003916","DNA binding;DNA topoisomerase type I (single strand cut, ATP-independent) activity;DNA topological change;DNA topoisomerase activity","GO_MF,GO_MF,GO_BP,GO_MF",5.99.1.2,"PF01131,PF13342,PF01751"
MGYG000000272_02800,1,MGYG000000272_02800,-,hypothetical protein,-,"COG0249,COG0286,COG0810,COG3087,COG4646,COG4942,COG0553,COG3147",LVMDLDKLD,-,-,-,-,-,-,-,PF00271
MGYG000000272_02801,1,MGYG000000272_02801,-,hypothetical protein,-,COG3344,X,ko:K00986,-,-,-,-,-,-,"PF00078,PF13655,PF08388"
MGYG000000272_02802,1,MGYG000000272_02802,-,hypothetical protein,-,"COG0553,COG4646,COG3087,COG3147,COG0249,COG4942,COG0810,COG0286",KLLDDLDMV,-,-,-,-,-,-,-,-
MGYG000000272_02803,1,rfaH_6,-,Transcription antitermination protein RfaH,-,COG0250,K,-,-,-,"GO:0006354,GO:0140673",DNA-templated transcription elongation;transcription elongation-coupled chromatin remodeling,"GO_BP,GO_BP",-,PF02357
MGYG000000272_03104,1,MGYG000000272_03104,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF13546
MGYG000000272_03394,0,MGYG000000272_03394,-,hypothetical protein,-,COG3209,R,-,-,-,GO:0005737,cytoplasm,GO_CC,-,"PF03534,PF12256"
MGYG000000272_00803,1,btuB_1,-,Vitamin B12 transporter BtuB,-,"COG4206,COG4771",HP,ko:K16089,-,-,-,-,-,-,"PF00593,PF07715"
MGYG000000284_04391,4,MGYG000000284_04391,-,hypothetical protein,-,"COG4683,COG4679",VVX,-,-,-,-,-,-,-,PF05973
MGYG000000345_02064,1,MGYG000000345_02064,-,hypothetical protein,-,COG1572,R,-,-,-,-,-,-,-,PF11308
MGYG000000360_02848,2,araR_6,-,Arabinose metabolism transcriptional repressor,-,"COG1028,COG1609,COG2188",IKK,-,-,-,"GO:0003700,GO:0006355",DNA-binding transcription factor activity;regulation of DNA-templated transcription,"GO_MF,GO_BP",-,"PF13377,PF00392"
MGYG000000404_01895,4,MGYG000000404_01895,-,hypothetical protein,-,COG1309,K,-,-,-,GO:0003677,DNA binding,GO_MF,-,PF00440
MGYG000000442_01970,1,MGYG000000442_01970,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000463_00405,5,lacX,-,Protein LacX%2C plasmid,-,COG2017,G,ko:K01785,"map00010,map00052,map01100,map01110,map01120",Glycolysis / Gluconeogenesis;Galactose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments,"GO:0016853,GO:0005975,GO:0003824,GO:0030246",isomerase activity;carbohydrate metabolic process;catalytic activity;carbohydrate binding,"GO_MF,GO_BP,GO_MF,GO_MF",-,PF01263
MGYG000000517_01178,1,MGYG000000517_01178,-,hypothetical protein,-,COG3503,R,-,-,-,-,-,-,-,PF07786
