gene,cluster,Name,SwissProt_gene,Product,SwissProt_product,COG_ID,COG_FID,KEGG_ID,KEGG_PID,KEGG_Pathway,GO_ID,GO_Name,GO_Category,EC_number,Pfam_ID
MGYG000000675_01035,3,MGYG000000675_01035,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000675_03276,2,MGYG000000675_03276,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000675_00630,6,MGYG000000675_00630,-,hypothetical protein,-,-,-,-,-,-,GO:0005515,protein binding,GO_MF,-,PF12771
MGYG000000675_00631,6,MGYG000000675_00631,-,hypothetical protein,-,"COG1629,COG4771,COG4206",PPH,-,-,-,-,-,-,-,"PF13715,PF00593,PF07715"
MGYG000000686_00781,2,pepD,pepD,Dipeptidase,Dipeptidase,COG4690,E,ko:K08659,-,-,"GO:0016805,GO:0070004,GO:0006508",dipeptidase activity;cysteine-type exopeptidase activity;proteolysis,"GO_MF,GO_MF,GO_BP",3.4.-.-,PF03577
MGYG000000749_00669,2,MGYG000000749_00669,-,hypothetical protein,-,COG4231,C,ko:K00179,-,-,"GO:0016491,GO:0003824,GO:0030976,GO:0043805",oxidoreductase activity;catalytic activity;thiamine pyrophosphate binding;indolepyruvate ferredoxin oxidoreductase activity,"GO_MF,GO_MF,GO_MF,GO_MF",-,"PF02775,PF01855,PF00037"
MGYG000000788_02046,2,MGYG000000788_02046,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000788_01097,2,MGYG000000788_01097,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000850_00223,4,lpxD,lpxD,UDP-3-O-acylglucosamine N-acyltransferase,UDP-3-O-acylglucosamine N-acyltransferase,COG1044,M,ko:K02536,"map00540,map01100",Lipopolysaccharide biosynthesis;Metabolic pathways,"GO:0016410,GO:0009245,GO:0016747","N-acyltransferase activity;lipid A biosynthetic process;acyltransferase activity, transferring groups other than amino-acyl groups","GO_MF,GO_BP,GO_MF",2.3.1.-,"PF04613,PF00132"
MGYG000000894_00935,4,MGYG000000894_00935,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000923_01233,4,tet(Q),tetQ,tetracycline resistance ribosomal protection protein Tet(Q),Tetracycline resistance protein TetQ,COG0480,J,ko:K18220,-,-,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",-,"PF14492,PF00679,PF03764,PF00009"
MGYG000000933_00543,2,typA,bipA,GTP-binding protein TypA/BipA,Large ribosomal subunit assembly factor BipA,COG1217,T,ko:K06207,-,-,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",-,"PF00009,PF00679,PF03144"
MGYG000000951_01093,4,pknD_2,-,Serine/threonine-protein kinase PknD,-,"COG1196,COG0515,COG0539,COG5752,COG1112",DTJTL,-,-,-,"GO:0004672,GO:0005524,GO:0006468,GO:0016887,GO:0004386",protein kinase activity;ATP binding;protein phosphorylation;ATP hydrolysis activity;helicase activity,"GO_MF,GO_MF,GO_BP,GO_MF,GO_MF",2.7.11.1,"PF13087,PF00069,PF13086"
MGYG000001072_01428,0,MGYG000001072_01428,-,IS66 family transposase ISBthe5,-,COG3436,X,-,-,-,-,-,-,-,PF03050
MGYG000001095_02237,2,MGYG000001095_02237,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001102_01745,2,queH,-,Epoxyqueuosine reductase QueH,-,COG1636,J,ko:K09765,-,-,-,-,-,1.17.99.6,PF02677
MGYG000001184_00379,0,MGYG000001184_00379,ywcD,hypothetical protein,Uncharacterized membrane protein YwcD,"COG5017,COG2246",GI,-,-,-,"GO:0016758,GO:0000271,GO:0016020",hexosyltransferase activity;polysaccharide biosynthetic process;membrane,"GO_MF,GO_BP,GO_CC",-,"PF04138,PF04101"
MGYG000001289_00015,2,ltxB,-,Leukotoxin export ATP-binding protein LtxB,-,"COG1132,COG2274",MVV,ko:K06147,-,-,"GO:0005524,GO:0016887,GO:0016020",ATP binding;ATP hydrolysis activity;membrane,"GO_MF,GO_MF,GO_CC",3.6.3.43,PF00005
MGYG000001306_00825,0,MGYG000001306_00825,-,IS110 family transposase ISGka2,-,COG3547,X,-,-,-,"GO:0003677,GO:0004803,GO:0006313",DNA binding;transposase activity;DNA transposition,"GO_MF,GO_MF,GO_BP",-,"PF01548,PF02371"
MGYG000001306_00010,0,MGYG000001306_00010,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001313_02517,2,MGYG000001313_02517,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001313_00305,2,MGYG000001313_00305,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001315_03355,4,MGYG000001315_03355,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001336_01480,2,MGYG000001336_01480,-,hypothetical protein,-,COG0847,L,-,-,-,-,-,-,-,-
MGYG000001337_01608,2,MGYG000001337_01608,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001345_02581,0,glgP_2,glgP,Glycogen phosphorylase,Glycogen phosphorylase,"COG0058,COG0438",GM,"ko:K00688,ko:K00691,ko:K16153","map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931,map00500,map01100,map00500,map01100,map01110",Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biofilm formation - Escherichia coli;Necroptosis;Insulin signaling pathway;Glucagon signaling pathway;Insulin resistance;Starch and sucrose metabolism;Metabolic pathways;Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"GO:0008184,GO:0005975,GO:0004645,GO:0030170","glycogen phosphorylase activity;carbohydrate metabolic process;1,4-alpha-oligoglucan phosphorylase activity;pyridoxal phosphate binding","GO_MF,GO_BP,GO_MF,GO_MF",2.4.1.1,"PF11897,PF00343"
MGYG000001345_02807,3,sodB,sodB,Superoxide dismutase [Mn/Fe],Superoxide dismutase [Fe],COG0605,P,ko:K04564,"map04013,map04068,map04146,map04211,map04212,map04213,map05016,map05208,map05417",MAPK signaling pathway - fly;FoxO signaling pathway;Peroxisome;Longevity regulating pathway;Longevity regulating pathway - worm;Longevity regulating pathway - multiple species;Huntington disease;Chemical carcinogenesis - reactive oxygen species;Lipid and atherosclerosis,"GO:0004784,GO:0046872,GO:0006801",superoxide dismutase activity;metal ion binding;superoxide metabolic process,"GO_MF,GO_MF,GO_BP",1.15.1.1,"PF00081,PF02777"
MGYG000001345_00516,6,pnp_1,pnp,Polyribonucleotide nucleotidyltransferase,Polyribonucleotide nucleotidyltransferase,COG1185,J,ko:K00962,map03018,RNA degradation,"GO:0003676,GO:0003723,GO:0004654,GO:0006402,GO:0006396,GO:0008239,GO:0070009",nucleic acid binding;RNA binding;polyribonucleotide nucleotidyltransferase activity;mRNA catabolic process;RNA processing;dipeptidyl-peptidase activity;serine-type aminopeptidase activity,"GO_MF,GO_MF,GO_MF,GO_BP,GO_BP,GO_MF,GO_MF",2.7.7.8,"PF00013,PF00575,PF01138,PF10459,PF03726,PF03725"
MGYG000001345_02070,6,tkt,tkt,Transketolase,Transketolase,COG0021,G,ko:K00615,"map00030,map00710,map01051,map01100,map01110,map01120,map01200,map01230",Pentose phosphate pathway;Carbon fixation in photosynthetic organisms;Biosynthesis of ansamycins;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids,GO:0003824,catalytic activity,GO_MF,2.2.1.1,"PF02779,PF00456"
MGYG000001345_02370,1,serC,serC,Phosphoserine aminotransferase,Phosphoserine aminotransferase,COG1932,HE,ko:K00831,"map00260,map00270,map00680,map00750,map01100,map01110,map01120,map01200,map01230,map01240","Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Methane metabolism;Vitamin B6 metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;Biosynthesis of cofactors","GO:0004648,GO:0006564",O-phospho-L-serine:2-oxoglutarate aminotransferase activity;L-serine biosynthetic process,"GO_MF,GO_BP",2.6.1.52,PF00266
MGYG000001345_04697,1,fusA_2,fusA,Elongation factor G,Elongation factor G,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525,GO:0003746,GO:0006414",GTPase activity;GTP binding;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_MF,GO_BP",-,"PF10431,PF00009,PF03144,PF00679,PF03764,PF14492"
MGYG000001345_00015,0,MGYG000001345_00015,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001347_00551,2,MGYG000001347_00551,-,hypothetical protein,-,COG2849,V,-,-,-,-,-,-,-,PF07661
MGYG000001353_00208,2,MGYG000001353_00208,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001364_03691,0,MGYG000001364_03691,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001370_00883,2,MGYG000001370_00883,-,IS982 family transposase IS1187,-,-,-,-,-,-,"GO:0003677,GO:0004803,GO:0006313",DNA binding;transposase activity;DNA transposition,"GO_MF,GO_MF,GO_BP",-,PF01609
MGYG000001378_00118,1,MGYG000001378_00118,secD,hypothetical protein,Protein translocase subunit SecD,"COG0341,COG0342",UU,"ko:K03072,ko:K12257","map03060,map03070,map02024,map03060,map03070",Protein export;Bacterial secretion system;Quorum sensing;Protein export;Bacterial secretion system,"GO:0015450,GO:0006886",protein-transporting ATPase activity;intracellular protein transport,"GO_MF,GO_BP",-,"PF02355,PF07549"
MGYG000001378_00441,6,rbr,rbr,Rubrerythrin,Rubrerythrin,COG1592,C,-,-,-,"GO:0016491,GO:0046872,GO:0005506",oxidoreductase activity;metal ion binding;iron ion binding,"GO_MF,GO_MF,GO_MF",-,PF02915
MGYG000001378_00616,0,MGYG000001378_00616,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001378_04015,0,susC_64,-,TonB-dependent receptor SusC,-,"COG1629,COG4771,COG4206",PPH,-,-,-,-,-,-,-,"PF00593,PF13715,PF07715"
MGYG000001378_04298,3,katA,katA,Catalase,Catalase,COG0753,P,ko:K03781,"map00380,map00630,map01100,map01110,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014,map05022,map05208",Tryptophan metabolism;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Carbon metabolism;MAPK signaling pathway - yeast;MAPK signaling pathway - plant;FoxO signaling pathway;Peroxisome;Longevity regulating pathway;Longevity regulating pathway - worm;Longevity regulating pathway - multiple species;Amyotrophic lateral sclerosis;Pathways of neurodegeneration - multiple diseases;Chemical carcinogenesis - reactive oxygen species,"GO:0020037,GO:0004096,GO:0006979,GO:0042744",heme binding;catalase activity;response to oxidative stress;hydrogen peroxide catabolic process,"GO_MF,GO_MF,GO_BP,GO_BP",1.11.1.6,"PF06628,PF00199"
MGYG000001378_02693,5,susC_37,-,TonB-dependent receptor SusC,-,"COG4771,COG1629,COG4206",PPH,-,-,-,-,-,-,-,"PF00593,PF13715,PF07715"
MGYG000001378_02694,5,MGYG000001378_02694,-,hypothetical protein,-,-,-,ko:K15923,map00511,Other glycan degradation,"GO:0005975,GO:0004560",carbohydrate metabolic process;alpha-L-fucosidase activity,"GO_BP,GO_MF",-,PF14498
MGYG000001378_03397,3,dps,dps,DNA protection during starvation protein,DNA protection during starvation protein,COG0783,B,ko:K04047,-,-,"GO:0008199,GO:0016722","ferric iron binding;oxidoreductase activity, acting on metal ions","GO_MF,GO_MF",1.16.-.-,PF00210
MGYG000001378_04534,1,por_2,nifJ,Pyruvate synthase,Pyruvate-flavodoxin oxidoreductase,"COG1014,COG0247,COG1144,COG1013,COG0674,COG1143",CCCCCC,ko:K03737,"map00010,map00020,map00620,map00650,map00720,map01100,map01110,map01120,map01200,map01210",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism,"GO:0016491,GO:0003824,GO:0030976,GO:0005506,GO:0016903,GO:0022900","oxidoreductase activity;catalytic activity;thiamine pyrophosphate binding;iron ion binding;oxidoreductase activity, acting on the aldehyde or oxo group of donors;electron transport chain","GO_MF,GO_MF,GO_MF,GO_MF,GO_MF,GO_BP",1.2.7.1,"PF01855,PF02775,PF10371,PF17147,PF01558,PF13484"
MGYG000001378_04556,0,lacZ_18,-,Beta-galactosidase,-,COG3250,G,-,-,-,"GO:0004553,GO:0005975","hydrolase activity, hydrolyzing O-glycosyl compounds;carbohydrate metabolic process","GO_MF,GO_BP",3.2.1.23,"PF02836,PF00703,PF02837"
MGYG000001378_04557,0,MGYG000001378_04557,-,hypothetical protein,-,"COG3828,COG3537",RG,-,-,-,"GO:0005975,GO:0030246",carbohydrate metabolic process;carbohydrate binding,"GO_BP,GO_MF",-,"PF17678,PF07971"
MGYG000001378_05029,6,fusA_2,fusA,Elongation factor G,Elongation factor G,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525,GO:0003746,GO:0006414",GTPase activity;GTP binding;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_MF,GO_BP",-,"PF03144,PF14492,PF00679,PF10431,PF03764,PF00009"
MGYG000001378_05036,6,rplJ,rplJ,50S ribosomal protein L10,Large ribosomal subunit protein uL10,COG0244,J,ko:K02864,map03010,Ribosome,-,-,-,-,PF00466
MGYG000001378_04701,2,MGYG000001378_04701,-,hypothetical protein,-,"COG1145,COG0437,COG1146,COG1143,COG0716,COG1149,COG2221",CCFCCRP,-,-,-,-,-,-,-,"PF13187,PF12724"
MGYG000001379_01168,2,alsT_1,alsT,Amino-acid carrier protein AlsT,Amino-acid carrier protein AlsT,COG1115,E,ko:K03310,-,-,"GO:0005283,GO:0006814,GO:0006865,GO:0016020,GO:0022857,GO:0055085",amino acid:sodium symporter activity;sodium ion transport;amino acid transport;membrane;transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP,GO_BP,GO_CC,GO_MF,GO_BP",-,PF01235
MGYG000001391_03222,5,MGYG000001391_03222,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001399_00560,1,ermD,ermF,rRNA adenine N-6-methyltransferase,rRNA adenine N-6-methyltransferase,COG0030,J,ko:K00561,-,-,"GO:0000179,GO:0000154,GO:0033104","rRNA (adenine-N6,N6-)-dimethyltransferase activity;rRNA modification;type VI protein secretion system complex","GO_MF,GO_BP,GO_CC",2.1.1.-,"PF00398,PF17642"
MGYG000001487_01736,2,MGYG000001487_01736,-,hypothetical protein,-,"COG0655,COG0431,COG2249",CCR,-,-,-,-,-,-,-,-
MGYG000001521_00188,4,MGYG000001521_00188,-,hypothetical protein,-,COG2826,X,-,-,-,-,-,-,-,PF13936
MGYG000001538_01770,2,yggS,aq_274,Pyridoxal phosphate homeostasis protein,Pyridoxal phosphate homeostasis protein,COG0325,H,ko:K06997,-,-,GO:0030170,pyridoxal phosphate binding,GO_MF,-,PF01168
MGYG000001548_01430,2,MGYG000001548_01430,-,hypothetical protein,-,COG0726,GM,-,-,-,"GO:0016810,GO:0005975","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;carbohydrate metabolic process","GO_MF,GO_BP",-,PF01522
MGYG000001569_00561,4,MGYG000001569_00561,-,hypothetical protein,-,"COG3209,COG4223",RS,-,-,-,-,-,-,-,-
MGYG000001648_00838,4,MGYG000001648_00838,-,hypothetical protein,-,"COG6083,COG4932,COG3979,COG1404,COG4447,COG3291,COG5492,COG4124",UMGOCSRG,-,-,-,-,-,-,-,"PF16403,PF17210"
MGYG000001650_01218,2,rplJ,rplJ,50S ribosomal protein L10,Large ribosomal subunit protein uL10,COG0244,J,ko:K02864,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0015934",structural constituent of ribosome;translation;large ribosomal subunit,"GO_MF,GO_BP,GO_CC",-,PF00466
MGYG000001661_02666,1,tufA,tuf,Elongation factor Tu,Elongation factor Tu,COG0050,J,ko:K02358,map04626,Plant-pathogen interaction,"GO:0003924,GO:0005525,GO:0000160,GO:0003746,GO:0006414",GTPase activity;GTP binding;phosphorelay signal transduction system;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_BP,GO_MF,GO_BP",-,"PF03143,PF00009,PF00072,PF03144"
MGYG000001697_02790,2,MGYG000001697_02790,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001782_01185,2,MGYG000001782_01185,-,hypothetical protein,-,"COG3087,COG1714,COG0810",DSM,ko:K03832,-,-,-,-,-,-,PF13103
MGYG000001827_00089,4,typA,bipA,GTP-binding protein TypA/BipA,Large ribosomal subunit assembly factor BipA,COG1217,T,ko:K06207,-,-,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",-,"PF00679,PF00009,PF03144"
MGYG000001878_02431,2,MGYG000001878_02431,-,Keratan-sulfate endo-1%2C4-beta-galactosidase,-,COG2273,G,-,-,-,"GO:0004553,GO:0005975","hydrolase activity, hydrolyzing O-glycosyl compounds;carbohydrate metabolic process","GO_MF,GO_BP",3.2.1.103,PF00722
MGYG000001931_00803,2,MGYG000001931_00803,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001977_01479,2,MGYG000001977_01479,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002150_00626,2,lepA,lepA,Elongation factor 4,Elongation factor 4,COG0481,J,ko:K03596,map05134,Legionellosis,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",3.6.5.-,"PF00009,PF00679,PF03144,PF06421"
MGYG000002162_00218,4,copA_1,cadA,putative copper-exporting P-type ATPase,Cadmium-transporting ATPase,COG2217,P,ko:K01534,-,-,"GO:0005215,GO:0005524,GO:0016887,GO:0016020,GO:0000166",transporter activity;ATP binding;ATP hydrolysis activity;membrane;nucleotide binding,"GO_MF,GO_MF,GO_MF,GO_CC,GO_MF",3.6.3.54,PF00702
MGYG000002170_00735,5,MGYG000002170_00735,-,hypothetical protein,-,COG0591,E,-,-,-,"GO:0022857,GO:0055085,GO:0016020",transmembrane transporter activity;transmembrane transport;membrane,"GO_MF,GO_BP,GO_CC",-,PF00474
MGYG000002171_00642,2,MGYG000002171_00642,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002179_00081,2,MGYG000002179_00081,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002213_00821,2,yafP,-,putative N-acetyltransferase YafP,-,"COG0456,COG1246",JE,ko:K03830,-,-,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",GO_MF,2.3.1.-,PF13673
MGYG000002273_05519,5,MGYG000002273_05519,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002323_03729,2,nrdD,nrdD,Anaerobic ribonucleoside-triphosphate reductase,Anaerobic ribonucleoside-triphosphate reductase,COG1328,F,ko:K21636,"map00230,map00240,map01100,map01232",Purine metabolism;Pyrimidine metabolism;Metabolic pathways;Nucleotide metabolism,"GO:0003824,GO:0008998,GO:0016491,GO:0006260",catalytic activity;ribonucleoside-triphosphate reductase (thioredoxin) activity;oxidoreductase activity;DNA replication,"GO_MF,GO_MF,GO_MF,GO_BP",1.1.98.6,"PF03477,PF13597,PF13193,PF00501"
MGYG000002326_01168,3,lipO_2,-,Lipoprotein LipO,-,COG1653,G,-,-,-,-,-,-,-,PF01547
MGYG000002350_03530,5,argS,argS,Arginine--tRNA ligase,Arginine--tRNA ligase,COG0018,J,ko:K01887,map00970,Aminoacyl-tRNA biosynthesis,"GO:0004814,GO:0005524,GO:0006420,GO:0000166,GO:0004812,GO:0006418,GO:0005737",arginine-tRNA ligase activity;ATP binding;arginyl-tRNA aminoacylation;nucleotide binding;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;cytoplasm,"GO_MF,GO_MF,GO_BP,GO_MF,GO_MF,GO_BP,GO_CC",6.1.1.19,"PF03485,PF00750,PF05746"
MGYG000002367_00965,2,ribF,ribCF,Riboflavin biosynthesis protein RibF,Bifunctional riboflavin kinase/FMN adenylyltransferase,COG0196,H,ko:K11753,"map00740,map01100,map01110,map01240",Riboflavin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors,"GO:0003919,GO:0008531,GO:0009231,GO:0003824,GO:0009058",FMN adenylyltransferase activity;riboflavin kinase activity;riboflavin biosynthetic process;catalytic activity;biosynthetic process,"GO_MF,GO_MF,GO_BP,GO_MF,GO_BP",-,"PF06574,PF01687"
MGYG000002399_01941,2,sdcS,sdcS,Sodium-dependent dicarboxylate transporter SdcS,Sodium-dependent dicarboxylate transporter SdcS,COG0471,G,ko:K14445,-,-,"GO:0022857,GO:0055085,GO:0016020",transmembrane transporter activity;transmembrane transport;membrane,"GO_MF,GO_BP,GO_CC",-,PF00939
MGYG000002412_00870,2,MGYG000002412_00870,-,hypothetical protein,-,-,-,-,-,-,"GO:0003677,GO:0004803,GO:0006313",DNA binding;transposase activity;DNA transposition,"GO_MF,GO_MF,GO_BP",-,PF01609
MGYG000002417_01048,2,yofA_1,-,HTH-type transcriptional regulator YofA,-,COG0583,K,-,-,-,"GO:0003700,GO:0006355",DNA-binding transcription factor activity;regulation of DNA-templated transcription,"GO_MF,GO_BP",-,"PF00126,PF03466"
MGYG000002421_00371,2,MGYG000002421_00371,-,hypothetical protein,-,COG1766,NU,ko:K02409,map02040,Flagellar assembly,"GO:0003774,GO:0071973,GO:0009431","cytoskeletal motor activity;bacterial-type flagellum-dependent cell motility;bacterial-type flagellum basal body, MS ring","GO_MF,GO_BP,GO_CC",-,"PF08345,PF01514"
MGYG000002439_02564,2,purR_10,-,HTH-type transcriptional repressor PurR,-,"COG1609,COG1879",KG,-,-,-,"GO:0003677,GO:0006355",DNA binding;regulation of DNA-templated transcription,"GO_MF,GO_BP",-,"PF00356,PF13407"
MGYG000002439_03510,2,arnC_2,-,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,-,COG0463,M,-,-,-,-,-,-,2.4.2.53,PF00535
MGYG000002458_02400,4,hsrA_1,-,putative transport protein HsrA,-,COG2814,G,-,-,-,"GO:0022857,GO:0055085",transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP",-,PF07690
MGYG000002478_01478,5,pckA,pckA,Phosphoenolpyruvate carboxykinase (ATP),Phosphoenolpyruvate carboxykinase (ATP),COG1866,C,ko:K01610,"map00010,map00020,map00620,map00710,map01100,map01110,map01120,map01200",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0004612,GO:0005524,GO:0006094,GO:0004611,GO:0017076",phosphoenolpyruvate carboxykinase (ATP) activity;ATP binding;gluconeogenesis;phosphoenolpyruvate carboxykinase activity;purine nucleotide binding,"GO_MF,GO_MF,GO_BP,GO_MF,GO_MF",4.1.1.49,PF01293
MGYG000002483_02401,2,rhaR_6,-,HTH-type transcriptional activator RhaR,-,COG4753,TK,ko:K07720,map02020,Two-component system,"GO:0000160,GO:0003700,GO:0043565,GO:0006355",phosphorelay signal transduction system;DNA-binding transcription factor activity;sequence-specific DNA binding;regulation of DNA-templated transcription,"GO_BP,GO_MF,GO_MF,GO_BP",-,"PF00072,PF12833"
MGYG000002502_04135,2,MGYG000002502_04135,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002515_03750,2,MGYG000002515_03750,-,hypothetical protein,-,"COG1388,COG2373,COG5846,COG3210",MRDU,ko:K13735,"map05100,map05135",Bacterial invasion of epithelial cells;Yersinia infection,GO:0007155,cell adhesion,GO_BP,-,"PF09134,PF11924"
MGYG000002527_00970,4,MGYG000002527_00970,-,Magnesium transporter MgtE,-,COG2239,P,ko:K06213,-,-,"GO:0008324,GO:0006812,GO:0015095,GO:0015693,GO:0016020",monoatomic cation transmembrane transporter activity;monoatomic cation transport;magnesium ion transmembrane transporter activity;magnesium ion transport;membrane,"GO_MF,GO_BP,GO_MF,GO_BP,GO_CC",-,"PF01769,PF00571,PF03448"
MGYG000002546_01428,4,lysN,-,2-aminoadipate transaminase,-,COG1167,KE,ko:K05825,"map00300,map01100,map01110,map01210",Lysine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism,"GO:0030170,GO:0009058",pyridoxal phosphate binding;biosynthetic process,"GO_MF,GO_BP",2.6.1.39,PF00155
MGYG000002549_03187,2,MGYG000002549_03187,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002561_00341,2,MGYG000002561_00341,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002621_01712,2,MGYG000002621_01712,-,hypothetical protein,-,"COG0791,COG3807",MS,-,-,-,-,-,-,-,"PF00877,PF18348,PF08239"
MGYG000002652_00897,4,MGYG000002652_00897,-,hypothetical protein,-,"COG6083,COG3568,COG6085,COG4447,COG3823,COG1404,COG2931,COG0823",URUCOOQU,-,-,-,-,-,-,-,-
MGYG000002697_01517,2,MGYG000002697_01517,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002725_02444,2,MGYG000002725_02444,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002738_02571,6,MGYG000002738_02571,-,hypothetical protein,-,COG5423,S,-,-,-,-,-,-,-,PF10050
MGYG000002768_01018,4,pyrR,pyrR,Bifunctional protein PyrR,Bifunctional protein PyrR,COG2065,F,ko:K02825,"map00240,map01100,map01232",Pyrimidine metabolism;Metabolic pathways;Nucleotide metabolism,-,-,-,-,PF00156
MGYG000002831_00434,1,rluB,rluB,Ribosomal large subunit pseudouridine synthase B,Ribosomal large subunit pseudouridine synthase B,COG1187,J,"ko:K06178,ko:K06183",-,-,"GO:0003723,GO:0016866,GO:0001522,GO:0009451,GO:0009982",RNA binding;intramolecular transferase activity;pseudouridine synthesis;RNA modification;pseudouridine synthase activity,"GO_MF,GO_MF,GO_BP,GO_BP,GO_MF",5.4.99.22,"PF00849,PF01479"
MGYG000002840_00240,2,hisH,hisH,Imidazole glycerol phosphate synthase subunit HisH,Imidazole glycerol phosphate synthase subunit HisH,COG0118,E,ko:K02501,"map00340,map01100,map01110,map01230",Histidine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids,"GO:0016763,GO:0000105",pentosyltransferase activity;L-histidine biosynthetic process,"GO_MF,GO_BP",2.4.2.-,PF00117
MGYG000002935_02204,2,MGYG000002935_02204,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002946_01565,2,malL,malL,Oligo-1%2C6-glucosidase,"Oligo-1,6-glucosidase",COG0366,G,ko:K01176,"map00500,map01100,map01110,map04970,map04972,map04973",Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Salivary secretion;Pancreatic secretion;Carbohydrate digestion and absorption,GO:0005975,carbohydrate metabolic process,GO_BP,3.2.1.10,"PF16657,PF00128"
MGYG000002967_00452,2,MGYG000002967_00452,-,hypothetical protein,-,COG1075,I,-,-,-,GO:0098599,palmitoyl hydrolase activity,GO_MF,-,PF02089
MGYG000003076_01974,2,MGYG000003076_01974,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003177_00208,2,MGYG000003177_00208,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003193_01584,4,MGYG000003193_01584,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
