gene,cluster,Name,SwissProt_gene,Product,SwissProt_product,COG_ID,COG_FID,KEGG_ID,KEGG_PID,KEGG_Pathway,GO_ID,GO_Name,GO_Category,EC_number,Pfam_ID
MGYG000002478_01776,6,fda,fba,Fructose-bisphosphate aldolase,Fructose-bisphosphate aldolase,COG0191,G,ko:K01624,"map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01200,map01230,map01130",Glycolysis / Gluconeogenesis;Pentose phosphate pathway;Fructose and mannose metabolism;Methane metabolism;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics,"GO:0008270,GO:0016832,GO:0005975,GO:0004332,GO:0006096,GO:0030388","zinc ion binding;aldehyde-lyase activity;carbohydrate metabolic process;fructose-bisphosphate aldolase activity;glycolytic process;fructose 1,6-bisphosphate metabolic process","GO_MF,GO_MF,GO_BP,GO_MF,GO_BP,GO_BP",4.1.2.13,PF01116
MGYG000002478_03640,2,MGYG000002478_03640,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002478_03950,0,sodB,sodB,Superoxide dismutase [Mn/Fe],Superoxide dismutase [Fe],COG0605,P,ko:K04564,"map04013,map04068,map04146,map04211,map04212,map04213,map05016,map05208,map05417",MAPK signaling pathway - fly;FoxO signaling pathway;Peroxisome;Longevity regulating pathway;Longevity regulating pathway - worm;Longevity regulating pathway - multiple species;Huntington disease;Chemical carcinogenesis - reactive oxygen species;Lipid and atherosclerosis,"GO:0004784,GO:0046872,GO:0006801",superoxide dismutase activity;metal ion binding;superoxide metabolic process,"GO_MF,GO_MF,GO_BP",1.15.1.1,"PF00081,PF02777"
MGYG000002499_01010,5,mdtK,mdtK,Multidrug resistance protein MdtK,Multidrug resistance protein MdtK,COG0534,V,ko:K03327,-,-,"GO:0015297,GO:0042910,GO:0055085,GO:0016020",antiporter activity;xenobiotic transmembrane transporter activity;transmembrane transport;membrane,"GO_MF,GO_MF,GO_BP,GO_CC",-,PF01554
MGYG000002502_04135,0,MGYG000002502_04135,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002516_00874,0,yciK,yciK,putative oxidoreductase YciK,Uncharacterized oxidoreductase YciK,COG1028,I,-,-,-,GO:0016491,oxidoreductase activity,GO_MF,1.-.-.-,PF00106
MGYG000002527_00970,6,MGYG000002527_00970,-,Magnesium transporter MgtE,-,COG2239,P,ko:K06213,-,-,"GO:0008324,GO:0006812,GO:0015095,GO:0015693,GO:0016020",monoatomic cation transmembrane transporter activity;monoatomic cation transport;magnesium ion transmembrane transporter activity;magnesium ion transport;membrane,"GO_MF,GO_BP,GO_MF,GO_BP,GO_CC",-,"PF01769,PF00571,PF03448"
MGYG000002546_01428,4,lysN,-,2-aminoadipate transaminase,-,COG1167,KE,ko:K05825,"map00300,map01100,map01110,map01210",Lysine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism,"GO:0030170,GO:0009058",pyridoxal phosphate binding;biosynthetic process,"GO_MF,GO_BP",2.6.1.39,PF00155
MGYG000002556_01632,1,rep_2,-,ATP-dependent DNA helicase Rep,-,"COG0210,COG1754,COG1074,COG0551",LSLL,ko:K03658,-,-,"GO:0003677,GO:0003678,GO:0005524,GO:0016787",DNA binding;DNA helicase activity;ATP binding;hydrolase activity,"GO_MF,GO_MF,GO_MF,GO_MF",3.6.4.12,"PF00580,PF13361"
MGYG000002560_01920,5,MGYG000002560_01920,-,hypothetical protein,-,"COG1595,COG4096",KV,ko:K03088,-,-,"GO:0003700,GO:0006352,GO:0006355,GO:0003677,GO:0016987",DNA-binding transcription factor activity;DNA-templated transcription initiation;regulation of DNA-templated transcription;DNA binding;sigma factor activity,"GO_MF,GO_BP,GO_BP,GO_MF,GO_MF",-,"PF08281,PF04542"
MGYG000002561_02161,4,tufA,tuf,Elongation factor Tu,Elongation factor Tu,COG0050,J,ko:K02358,map04626,Plant-pathogen interaction,"GO:0003924,GO:0005525,GO:0000160,GO:0003746,GO:0006414",GTPase activity;GTP binding;phosphorelay signal transduction system;translation elongation factor activity;translational elongation,"GO_MF,GO_MF,GO_BP,GO_MF,GO_BP",-,"PF00009,PF03144,PF00072,PF03143"
MGYG000002561_02202,4,rpoA,rpoA,DNA-directed RNA polymerase subunit alpha,DNA-directed RNA polymerase subunit alpha,COG0202,K,ko:K03040,map03020,RNA polymerase,"GO:0003677,GO:0003899,GO:0006351,GO:0046983",DNA binding;DNA-directed 5'-3' RNA polymerase activity;DNA-templated transcription;protein dimerization activity,"GO_MF,GO_MF,GO_BP,GO_MF",2.7.7.6,"PF01193,PF03118,PF01000"
MGYG000002561_00341,0,MGYG000002561_00341,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002621_01712,2,MGYG000002621_01712,-,hypothetical protein,-,"COG0791,COG3807",MS,-,-,-,-,-,-,-,"PF00877,PF18348,PF08239"
MGYG000002652_00897,5,MGYG000002652_00897,-,hypothetical protein,-,"COG6083,COG3568,COG6085,COG4447,COG3823,COG1404,COG2931,COG0823",URUCOOQU,-,-,-,-,-,-,-,-
MGYG000002680_00619,0,MGYG000002680_00619,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002725_02444,0,MGYG000002725_02444,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002738_02571,2,MGYG000002738_02571,-,hypothetical protein,-,COG5423,S,-,-,-,-,-,-,-,PF10050
MGYG000002831_00434,5,rluB,rluB,Ribosomal large subunit pseudouridine synthase B,Ribosomal large subunit pseudouridine synthase B,COG1187,J,"ko:K06178,ko:K06183",-,-,"GO:0003723,GO:0016866,GO:0001522,GO:0009451,GO:0009982",RNA binding;intramolecular transferase activity;pseudouridine synthesis;RNA modification;pseudouridine synthase activity,"GO_MF,GO_MF,GO_BP,GO_BP,GO_MF",5.4.99.22,"PF00849,PF01479"
MGYG000002840_00240,0,hisH,hisH,Imidazole glycerol phosphate synthase subunit HisH,Imidazole glycerol phosphate synthase subunit HisH,COG0118,E,ko:K02501,"map00340,map01100,map01110,map01230",Histidine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids,"GO:0016763,GO:0000105",pentosyltransferase activity;L-histidine biosynthetic process,"GO_MF,GO_BP",2.4.2.-,PF00117
MGYG000002861_00766,5,MGYG000002861_00766,-,hypothetical protein,-,COG0174,E,ko:K01915,"map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727","Arginine biosynthesis;Alanine, aspartate and glutamate metabolism;Glyoxylate and dicarboxylate metabolism;Nitrogen metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Two-component system;Necroptosis;Glutamatergic synapse;GABAergic synapse","GO:0004356,GO:0003824",glutamine synthetase activity;catalytic activity,"GO_MF,GO_MF",-,PF00120
MGYG000002933_00688,5,kefB_1,-,Glutathione-regulated potassium-efflux system protein KefB,-,COG0475,P,-,-,-,"GO:0015297,GO:0006812,GO:0055085,GO:1902600,GO:0016020",antiporter activity;monoatomic cation transport;transmembrane transport;proton transmembrane transport;membrane,"GO_MF,GO_BP,GO_BP,GO_BP,GO_CC",-,PF00999
MGYG000002935_02204,0,MGYG000002935_02204,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002946_01565,0,malL,malL,Oligo-1%2C6-glucosidase,"Oligo-1,6-glucosidase",COG0366,G,ko:K01176,"map00500,map01100,map01110,map04970,map04972,map04973",Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Salivary secretion;Pancreatic secretion;Carbohydrate digestion and absorption,GO:0005975,carbohydrate metabolic process,GO_BP,3.2.1.10,"PF16657,PF00128"
MGYG000002967_00452,0,MGYG000002967_00452,-,hypothetical protein,-,COG1075,I,-,-,-,GO:0098599,palmitoyl hydrolase activity,GO_MF,-,PF02089
MGYG000003076_01974,0,MGYG000003076_01974,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003091_02544,5,iolG_9,-,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,-,COG0673,R,-,-,-,GO:0000166,nucleotide binding,GO_MF,1.1.1.18,PF01408
MGYG000003177_00208,6,MGYG000003177_00208,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003193_01584,5,MGYG000003193_01584,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003210_00467,6,MGYG000003210_00467,yodJ,hypothetical protein,Putative carboxypeptidase YodJ,"COG2247,COG1876,COG3409",MMM,ko:K07260,"map00550,map01100,map01502,map02020",Peptidoglycan biosynthesis;Metabolic pathways;Vancomycin resistance;Two-component system,"GO:0008233,GO:0006508",peptidase activity;proteolysis,"GO_MF,GO_BP",-,PF02557
MGYG000003226_00901,5,cbpA,-,Cellobiose phosphorylase,-,COG3459,G,ko:K00702,"map00500,map01100",Starch and sucrose metabolism;Metabolic pathways,"GO:0005975,GO:0003824,GO:0030246",carbohydrate metabolic process;catalytic activity;carbohydrate binding,"GO_BP,GO_MF,GO_MF",2.4.1.20,"PF17167,PF06165"
MGYG000003255_00568,0,fabF,fabF,3-oxoacyl-[acyl-carrier-protein] synthase 2,3-oxoacyl-[acyl-carrier-protein] synthase 2,COG0304,IQ,ko:K09458,"map00061,map00780,map01100,map01212,map01240",Fatty acid biosynthesis;Biotin metabolism;Metabolic pathways;Fatty acid metabolism;Biosynthesis of cofactors,"GO:0016746,GO:0016747,GO:0006633,GO:0004315","acyltransferase activity;acyltransferase activity, transferring groups other than amino-acyl groups;fatty acid biosynthetic process;3-oxoacyl-[acyl-carrier-protein] synthase activity","GO_MF,GO_MF,GO_BP,GO_MF",2.3.1.179,"PF02801,PF00109"
MGYG000003259_00064,5,MGYG000003259_00064,-,hypothetical protein,-,COG2179,M,ko:K07015,-,-,GO:0008962,phosphatidylglycerophosphatase activity,GO_MF,-,PF13242
MGYG000003351_00875,1,susC_9,-,TonB-dependent receptor SusC,-,"COG4771,COG4206,COG1629",PHP,-,-,-,-,-,-,-,"PF00593,PF07715,PF13715"
MGYG000003360_02153,0,zipA,zipA,Cell division protein ZipA,Cell division protein ZipA,COG3115,D,ko:K03528,-,-,"GO:0090529,GO:0016020",cell septum assembly;membrane,"GO_BP,GO_CC",-,PF04354
MGYG000003367_00142,4,coaW,-,Type II pantothenate kinase,-,"COG1924,COG5146",IH,ko:K09680,"map00770,map01100,map01240",Pantothenate and CoA biosynthesis;Metabolic pathways;Biosynthesis of cofactors,"GO:0004594,GO:0005524,GO:0015937",pantothenate kinase activity;ATP binding;coenzyme A biosynthetic process,"GO_MF,GO_MF,GO_BP",2.7.1.33,PF03630
MGYG000003376_01042,5,mnmG_2,mnmG2,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG 2,COG0445,J,ko:K03495,-,-,"GO:0050660,GO:0008033,GO:0002098",flavin adenine dinucleotide binding;tRNA processing;tRNA wobble uridine modification,"GO_MF,GO_BP,GO_BP",-,"PF13932,PF01134"
MGYG000003388_01777,4,avtA,avtA,Valine--pyruvate aminotransferase,Valine--pyruvate aminotransferase,COG3977,E,ko:K00835,"map00290,map01100,map01110","Valine, leucine and isoleucine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites","GO:0030170,GO:0009058",pyridoxal phosphate binding;biosynthetic process,"GO_MF,GO_BP",2.6.1.66,PF00155
MGYG000003391_00060,5,MGYG000003391_00060,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003479_01670,0,MGYG000003479_01670,-,hypothetical protein,-,"COG1506,COG2755",EDI,-,-,-,-,-,-,-,PF13472
MGYG000003493_01179,4,cbiD,cbiD,Cobalt-precorrin-5B C(1)-methyltransferase,Cobalt-precorrin-5B C(1)-methyltransferase,"COG2099,COG1903",HH,ko:K02188,"map00860,map01100,map01240",Porphyrin metabolism;Metabolic pathways;Biosynthesis of cofactors,"GO:0008168,GO:0009236,GO:0016994",methyltransferase activity;cobalamin biosynthetic process;precorrin-6A reductase activity,"GO_MF,GO_BP,GO_MF",2.1.1.195,"PF02571,PF01888"
MGYG000003505_00741,1,MGYG000003505_00741,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003521_01370,0,MGYG000003521_01370,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003533_01309,6,MGYG000003533_01309,-,hypothetical protein,-,"COG1112,COG2852",LL,-,-,-,GO:0004386,helicase activity,GO_MF,-,"PF13195,PF13086,PF13087,PF18741"
MGYG000003548_00734,0,MGYG000003548_00734,-,hypothetical protein,-,"COG1175,COG4209",GG,"ko:K02025,ko:K10201,ko:K15771","map02010,map02010",ABC transporters;ABC transporters,"GO:0055085,GO:0016020",transmembrane transport;membrane,"GO_BP,GO_CC",-,PF00528
MGYG000003564_00365,2,MGYG000003564_00365,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003567_00399,5,MGYG000003567_00399,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003581_00589,5,MGYG000003581_00589,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003626_02368,2,MGYG000003626_02368,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003650_01441,2,MGYG000003650_01441,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003668_00323,5,gltC_1,-,HTH-type transcriptional regulator GltC,-,COG0583,K,-,-,-,"GO:0003700,GO:0006355",DNA-binding transcription factor activity;regulation of DNA-templated transcription,"GO_MF,GO_BP",-,"PF00126,PF03466"
MGYG000003744_00016,0,MGYG000003744_00016,-,hypothetical protein,-,"COG0242,COG1305",JO,-,-,-,-,-,-,-,PF01841
MGYG000003855_01561,0,MGYG000003855_01561,ywhH,hypothetical protein,Uncharacterized protein YwhH,COG2606,J,-,-,-,GO:0002161,aminoacyl-tRNA editing activity,GO_MF,-,PF04073
MGYG000003911_01648,5,MGYG000003911_01648,-,hypothetical protein,-,"COG4667,COG0221",IC,-,-,-,GO:0006629,lipid metabolic process,GO_BP,-,PF01734
MGYG000003947_00403,0,glgC,glgC,Glucose-1-phosphate adenylyltransferase,Glucose-1-phosphate adenylyltransferase,COG0448,G,ko:K00975,"map00500,map00520,map01100,map01110,map01250,map02026",Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of nucleotide sugars;Biofilm formation - Escherichia coli,"GO:0009058,GO:0008878,GO:0005978",biosynthetic process;glucose-1-phosphate adenylyltransferase activity;glycogen biosynthetic process,"GO_BP,GO_MF,GO_BP",2.7.7.27,PF00483
MGYG000003957_00695,2,MGYG000003957_00695,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004050_01709,0,MGYG000004050_01709,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004053_01935,0,MGYG000004053_01935,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004185_02592,0,MGYG000004185_02592,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004188_01665,0,MGYG000004188_01665,-,hypothetical protein,-,-,-,ko:K21572,-,-,GO:0005515,protein binding,GO_MF,-,"PF07980,PF14322"
MGYG000004255_00712,0,MGYG000004255_00712,-,hypothetical protein,-,"COG2911,COG2982",UM,-,-,-,"GO:0009306,GO:0005886",protein secretion;plasma membrane,"GO_BP,GO_CC",-,PF04357
MGYG000004259_01485,2,MGYG000004259_01485,-,hypothetical protein,-,COG0419,L,ko:K03546,-,-,"GO:0016887,GO:0006302",ATP hydrolysis activity;double-strand break repair,"GO_MF,GO_BP",-,"PF13476,PF13558"
MGYG000004468_01982,0,MGYG000004468_01982,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004529_00947,0,MGYG000004529_00947,-,hypothetical protein,-,COG1961,L,-,-,-,-,-,-,-,PF13408
MGYG000004552_00286,2,MGYG000004552_00286,-,hypothetical protein,-,"COG2972,COG0642,COG3290",TTT,-,-,-,-,-,-,-,PF14501
MGYG000004571_01184,0,MGYG000004571_01184,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004621_00587,0,ftsY,ftsY,Signal recognition particle receptor FtsY,Signal recognition particle receptor FtsY,COG0552,U,ko:K03110,"map02024,map03060,map03070",Quorum sensing;Protein export;Bacterial secretion system,"GO:0005525,GO:0006614,GO:0016887",GTP binding;SRP-dependent cotranslational protein targeting to membrane;ATP hydrolysis activity,"GO_MF,GO_BP,GO_MF",-,"PF00448,PF02881"
MGYG000004629_01063,2,MGYG000004629_01063,-,Glycogen synthase,-,COG0438,M,ko:K13668,"map00571,map01100",Lipoarabinomannan (LAM) biosynthesis;Metabolic pathways,GO:0016757,glycosyltransferase activity,GO_MF,2.4.1.11,"PF13439,PF00534"
MGYG000004652_00800,6,MGYG000004652_00800,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004693_00763,5,MGYG000004693_00763,-,hypothetical protein,-,COG5923,D,-,-,-,-,-,-,-,PF12670
MGYG000004711_02887,4,MGYG000004711_02887,-,hypothetical protein,-,"COG1647,COG0596,COG1506,COG2173",QHREM,-,-,-,-,-,-,-,PF12146
MGYG000004726_01642,0,MGYG000004726_01642,dprA,hypothetical protein,DNA processing protein DprA,COG0758,L,ko:K04096,-,-,GO:0009294,DNA-mediated transformation,GO_BP,-,"PF02481,PF17782"
MGYG000004748_00450,2,gapA,gapA,Glyceraldehyde-3-phosphate dehydrogenase A,Glyceraldehyde-3-phosphate dehydrogenase,COG0057,G,ko:K00134,"map00010,map00710,map01100,map01110,map01120,map01200,map01230,map04066,map05010,map05130,map05132,map05415",Glycolysis / Gluconeogenesis;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;HIF-1 signaling pathway;Alzheimer disease;Pathogenic Escherichia coli infection;Salmonella infection;Diabetic cardiomyopathy,"GO:0016620,GO:0050661,GO:0051287,GO:0006006","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;NADP binding;NAD binding;glucose metabolic process","GO_MF,GO_MF,GO_MF,GO_BP",1.2.1.12,"PF00044,PF02800"
MGYG000004775_02249,5,hemA,hemA,Glutamyl-tRNA reductase,Glutamyl-tRNA reductase,"COG1648,COG0373",HH,ko:K02492,"map00860,map01100,map01110,map01120,map01240",Porphyrin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors,"GO:0008883,GO:0050661,GO:0033014",glutamyl-tRNA reductase activity;NADP binding;tetrapyrrole biosynthetic process,"GO_MF,GO_MF,GO_BP",1.2.1.70,"PF01488,PF05201"
MGYG000004797_03948,1,sodB,sodB,Superoxide dismutase [Mn/Fe],Superoxide dismutase [Fe],COG0605,P,ko:K04564,"map04013,map04068,map04146,map04211,map04212,map04213,map05016,map05208,map05417",MAPK signaling pathway - fly;FoxO signaling pathway;Peroxisome;Longevity regulating pathway;Longevity regulating pathway - worm;Longevity regulating pathway - multiple species;Huntington disease;Chemical carcinogenesis - reactive oxygen species;Lipid and atherosclerosis,"GO:0004784,GO:0046872,GO:0006801",superoxide dismutase activity;metal ion binding;superoxide metabolic process,"GO_MF,GO_MF,GO_BP",1.15.1.1,"PF02777,PF00081"
MGYG000004869_03937,6,gutB_5,-,Sorbitol dehydrogenase,-,COG1063,ER,ko:K00008,"map00040,map00051,map01100",Pentose and glucuronate interconversions;Fructose and mannose metabolism;Metabolic pathways,-,-,-,1.1.1.14,"PF08240,PF00107"
MGYG000004878_02497,0,sigL_5,-,ECF RNA polymerase sigma factor SigL,-,COG1595,K,-,-,-,"GO:0003700,GO:0006352,GO:0006355,GO:0003677,GO:0016987",DNA-binding transcription factor activity;DNA-templated transcription initiation;regulation of DNA-templated transcription;DNA binding;sigma factor activity,"GO_MF,GO_BP,GO_BP,GO_MF,GO_MF",-,"PF04542,PF08281"
MGYG000004889_00443,5,topA,topA,DNA topoisomerase 1,DNA topoisomerase 1,"COG0551,COG0550",LL,ko:K03168,-,-,"GO:0003677,GO:0003917,GO:0006265,GO:0003916,GO:0005694","DNA binding;DNA topoisomerase type I (single strand cut, ATP-independent) activity;DNA topological change;DNA topoisomerase activity;chromosome","GO_MF,GO_MF,GO_BP,GO_MF,GO_CC",5.99.1.2,"PF01131,PF01396,PF01751"
BVU_RS20660,0,BVU_RS20660,BT_0258,glucosamine-6-phosphate deaminase,Putative glucosamine-6-phosphate deaminase-like protein BT_0258,"COG2120,COG0363",GG,ko:K02564,"map00520,map01100",Amino sugar and nucleotide sugar metabolism;Metabolic pathways,-,-,-,3.5.99.6,-
MGYG000000057_03029,5,gapA,gapA,Glyceraldehyde-3-phosphate dehydrogenase A,Glyceraldehyde-3-phosphate dehydrogenase,COG0057,G,ko:K00134,"map00010,map00710,map01100,map01110,map01120,map01200,map01230,map04066,map05010,map05130,map05132,map05415",Glycolysis / Gluconeogenesis;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;HIF-1 signaling pathway;Alzheimer disease;Pathogenic Escherichia coli infection;Salmonella infection;Diabetic cardiomyopathy,"GO:0016620,GO:0050661,GO:0051287,GO:0006006","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;NADP binding;NAD binding;glucose metabolic process","GO_MF,GO_MF,GO_MF,GO_BP",1.2.1.12,"PF02800,PF00044"
MGYG000000127_00293,2,kdgK,-,2-dehydro-3-deoxygluconokinase,-,"COG0800,COG0524",GG,ko:K00874,"map00030,map01100,map01120,map01200",Pentose phosphate pathway;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism,-,-,-,2.7.1.45,PF00294
MGYG000000196_04810,4,MGYG000000196_04810,rbpA,hypothetical protein,Putative RNA-binding protein RbpA,COG0724,J,-,-,-,"GO:0003723,GO:0003676",RNA binding;nucleic acid binding,"GO_MF,GO_MF",-,PF00076
MGYG000000196_03151,5,pgcA,pgcA,Phosphoglucomutase,Phosphoglucomutase,COG1109,G,ko:K01835,"map00010,map00030,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01250",Glycolysis / Gluconeogenesis;Pentose phosphate pathway;Galactose metabolism;Purine metabolism;Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Streptomycin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of nucleotide sugars,"GO:0016868,GO:0005975,GO:0000287",intramolecular phosphotransferase activity;carbohydrate metabolic process;magnesium ion binding,"GO_MF,GO_BP,GO_MF",5.4.2.2,"PF00408,PF02879,PF02878,PF02880"
MGYG000000196_03537,4,fabF,fabF,3-oxoacyl-[acyl-carrier-protein] synthase 2,3-oxoacyl-[acyl-carrier-protein] synthase 2,COG0304,IQ,ko:K09458,"map00061,map00780,map01100,map01212,map01240",Fatty acid biosynthesis;Biotin metabolism;Metabolic pathways;Fatty acid metabolism;Biosynthesis of cofactors,"GO:0016746,GO:0016747,GO:0006633,GO:0004315","acyltransferase activity;acyltransferase activity, transferring groups other than amino-acyl groups;fatty acid biosynthetic process;3-oxoacyl-[acyl-carrier-protein] synthase activity","GO_MF,GO_MF,GO_BP,GO_MF",2.3.1.179,"PF02801,PF00109"
MGYG000000196_03583,2,lepA_2,infB,Elongation factor 4,Translation initiation factor IF-2,"COG0532,COG0810,COG3266,COG3064,COG3115",JMDMD,ko:K02519,-,-,"GO:0003743,GO:0003924,GO:0005525,GO:0006413",translation initiation factor activity;GTPase activity;GTP binding;translational initiation,"GO_MF,GO_MF,GO_MF,GO_BP",-,"PF11987,PF04760,PF00009"
MGYG000000196_03599,5,gyrB_2,gyrB,DNA gyrase subunit B,DNA gyrase subunit B,COG0187,L,ko:K02470,-,-,"GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694","DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;ATP binding;DNA topological change;chromosome","GO_MF,GO_MF,GO_MF,GO_BP,GO_CC",5.99.1.3,"PF01751,PF02518,PF00204,PF00986"
MGYG000000196_02850,4,dnaN,-,Beta sliding clamp,-,COG0592,L,ko:K02338,"map03030,map03430,map03440",DNA replication;Mismatch repair;Homologous recombination,"GO:0003677,GO:0006260,GO:0009360,GO:0003887,GO:0008408",DNA binding;DNA replication;DNA polymerase III complex;DNA-directed DNA polymerase activity;3'-5' exonuclease activity,"GO_MF,GO_BP,GO_CC,GO_MF,GO_MF",-,"PF02768,PF00712,PF02767"
MGYG000000196_03013,1,MGYG000000196_03013,-,hypothetical protein,-,COG1950,S,-,-,-,GO:0005515,protein binding,GO_MF,-,PF11028
MGYG000000196_03968,1,xerD_5,xerC,Tyrosine recombinase XerD,Tyrosine recombinase XerC,"COG4974,COG1544",LJ,ko:K03733,-,-,"GO:0003677,GO:0006310,GO:0015074",DNA binding;DNA recombination;DNA integration,"GO_MF,GO_BP,GO_BP",-,"PF02899,PF00589"
MGYG000000196_03299,5,MGYG000000196_03299,-,hypothetical protein,-,"COG4942,COG5492,COG1196,COG1501",DRDG,ko:K01187,"map00052,map00500,map01100,map01110",Galactose metabolism;Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"GO:0004553,GO:0005975,GO:0005509,GO:0005515,GO:0030246,GO:0003824,GO:0000272","hydrolase activity, hydrolyzing O-glycosyl compounds;carbohydrate metabolic process;calcium ion binding;protein binding;carbohydrate binding;catalytic activity;polysaccharide catabolic process","GO_MF,GO_BP,GO_MF,GO_MF,GO_MF,GO_MF,GO_BP",-,"PF17137,PF16338,PF00754,PF01055"
MGYG000000196_01810,2,ahpC,ahpC,Alkyl hydroperoxide reductase C,Alkyl hydroperoxide reductase C,COG0450,V,ko:K03386,map04214,Apoptosis - fly,"GO:0016209,GO:0016491,GO:0051920,GO:0006979",antioxidant activity;oxidoreductase activity;peroxiredoxin activity;response to oxidative stress,"GO_MF,GO_MF,GO_MF,GO_BP",1.11.1.15,"PF10417,PF00578"
MGYG000000196_04707,4,MGYG000000196_04707,fklB,hypothetical protein,FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase,COG0545,O,"ko:K03772,ko:K03773",-,-,"GO:0006457,GO:0003755",protein folding;peptidyl-prolyl cis-trans isomerase activity,"GO_BP,GO_MF",-,"PF01346,PF00254"
MGYG000000196_00457,4,MGYG000000196_00457,BT_4243,Glycosyl hydrolase family 109 protein 1,Glycosyl hydrolase family 109 protein 1,COG0673,R,-,-,-,GO:0000166,nucleotide binding,GO_MF,3.2.1.-,PF01408
MGYG000000196_00458,5,MGYG000000196_00458,-,hypothetical protein,-,"COG3401,COG6083,COG3979",RUG,-,-,-,-,-,-,-,"PF17291,PF18630,PF13004,PF13402"
MGYG000000196_00459,5,MGYG000000196_00459,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF08522
MGYG000000196_00508,4,MGYG000000196_00508,-,hypothetical protein,-,COG1449,G,ko:K07405,"map00500,map01100,map01110",Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"GO:0003824,GO:0005975",catalytic activity;carbohydrate metabolic process,"GO_MF,GO_BP",-,PF03065
MGYG000000196_00573,4,MGYG000000196_00573,-,hypothetical protein,-,COG0760,O,"ko:K01802,ko:K03770",-,-,-,-,-,-,"PF13623,PF13616"
